WaterSystemName,County,City,Population,WaterSource,Activity,SystemID,ProvidedCity,GotData,DataGeoJson,DataBoundingBox
EUREKA SPRINGS SPORTS FIELD,CARROLL,NOT REPORTED,100,Ground water,Active,ART001107,False,False,[],[]
FALLING WATER HORSE CAMP,POPE,NOT REPORTED,50,Ground water,Active,AR0001245,False,False,[],[]
FERNCLIFF CAMP CONFER CENTER,PULASKI,NOT REPORTED,162,Ground water,Active,ART000116,False,False,[],[]
FISH FIDDLE RESORT,BAXTER,NOT REPORTED,50,Ground water,Active,ART000215,False,False,[],[]
FOODIES CAFE & CATERING,BAXTER,NOT REPORTED,25,Ground water,Active,AR0000989,False,False,[],[]
FRED BERRY CONSERVATION & EDUCATION CENT,MARION,NOT REPORTED,25,Ground water,Active,AR0000942,False,False,[],[]
FREEDOM RV PARK,LITTLE RIVER,NOT REPORTED,25,Ground water,Active,ART000563,False,False,[],[]
GASKINS CABIN STEAKHOUSE RESTAURANT,CARROLL,NOT REPORTED,75,Ground water,Active,ART000932,False,False,[],[]
GASTON S WHITE RIVER RESORT,BAXTER,NOT REPORTED,550,Ground water,Active,ART000231,False,False,[],[]
GENERAL WATER CONDITIONING,BAXTER,NOT REPORTED,30,Surface water purchased,Active,AR0000972,False,False,[],[]
GIFT-TIQUES,MARION,NOT REPORTED,25,Ground water,Active,AR0000926,False,False,[],[]
GLACIER 42175 HARRISON,BOONE,NOT REPORTED,30,Surface water purchased,Active,AR0001079,False,False,[],[]
GLACIER BG105 PINE BLUFF,JEFFERSON,NOT REPORTED,30,Ground water purchased,Active,AR0001140,False,False,[],[]
GLACIER BGC0619 HOPE,HEMPSTEAD,NOT REPORTED,30,Purchased ground water under influence of surface water source,Active,AR0001117,False,False,[],[]
GLACIER BGC096 ARKADELPHIA,CLARK,NOT REPORTED,30,Surface water purchased,Active,AR0001114,False,False,[],[]
GLACIER CK0037 MARSHALL,SEARCY,NOT REPORTED,30,Ground water purchased,Active,AR0001157,False,False,[],[]
GLACIER FAMD1037 MARIANNA,LEE,NOT REPORTED,30,Ground water purchased,Active,AR0001154,False,False,[],[]
GLACIER FAMD4009 RUSSELLVILLE,POPE,NOT REPORTED,30,Surface water purchased,Active,AR0001143,False,False,[],[]
GLACIER FG37 MARIANNA,LEE,NOT REPORTED,30,Ground water purchased,Active,AR0001046,False,False,[],[]
GLACIER FTRAX4451 SPRINGDALE,WASHINGTON,NOT REPORTED,30,Surface water purchased,Active,AR0001099,False,False,[],[]
GLACIER HILLBILLY U-PUMP,FULTON,NOT REPORTED,30,Ground water purchased,Active,AR0001172,False,False,[],[]
GLACIER HM1 SPRINGDALE,WASHINGTON,NOT REPORTED,30,Surface water purchased,Active,AR0001124,False,False,[],[]
GLACIER HSF2217,BOONE,NOT REPORTED,30,Surface water purchased,Active,AR0001231,False,False,[],[]
GLACIER MERC101 SPRINGDALE,BENTON,NOT REPORTED,30,Surface water purchased,Active,AR0001084,False,False,[],[]
GLACIER OTW WESLEY,MADISON,NOT REPORTED,30,Surface water purchased,Active,AR0001209,False,False,[],[]
GLACIER SF2752,BAXTER,NOT REPORTED,30,Surface water purchased,Active,AR0001230,False,False,[],[]
GLACIER SHILOH EXPRESS,WASHINGTON,NOT REPORTED,30,Surface water purchased,Active,AR0001144,False,False,[],[]
GLACIER SMERC 1900 SPRINGDALE,BENTON,NOT REPORTED,30,Surface water purchased,Active,AR0001085,False,False,[],[]
GLACIER SMERC300 ROGERS,BENTON,NOT REPORTED,30,Surface water purchased,Active,AR0001096,False,False,[],[]
GLACIER THRIFTWAY CLINTON,VAN BUREN,NOT REPORTED,30,Surface water purchased,Active,AR0001053,False,False,[],[]
GLACIER WATER ALB TEXARK 4318,MILLER,NOT REPORTED,30,Surface water purchased,Active,ARN000239,False,False,[],[]
GLACIER WATER BG ASHDOWN 4365,LITTLE RIVER,NOT REPORTED,30,Ground water purchased,Active,AR0000914,False,False,[],[]
GLACIER WATER BG CAMDEN 2239,OUACHITA,NOT REPORTED,30,Surface water purchased,Active,ARN000245,False,False,[],[]
GLACIER WATER BG CROSSETT 0494,ASHLEY,NOT REPORTED,30,Ground water purchased,Active,ARN000244,False,False,[],[]
GLACIER WATER BG ELDORADO 2195,UNION,NOT REPORTED,30,Ground water purchased,Active,ARN000242,False,False,[],[]
GLACIER WATER BG MAGNOLIA 2371,COLUMBIA,NOT REPORTED,30,Surface water purchased,Active,ARN000243,False,False,[],[]
GLACIER WATER CIRCLE K0030 MOUNTAIN VIEW,STONE,NOT REPORTED,30,Surface water purchased,Active,AR0001126,False,False,[],[]
GLACIER WATER EDWARDS FG3475,PULASKI,NOT REPORTED,30,Surface water purchased,Active,AR0001021,False,False,[],[]
GLACIER WATER FAMD3377 FT. SMITH,SEBASTIAN,NOT REPORTED,30,Surface water purchased,Active,AR0001161,False,False,[],[]
GLACIER WATER FAMD4372 ROGERS,BENTON,NOT REPORTED,30,Surface water purchased,Active,AR0001165,False,False,[],[]
GLACIER WATER FAMD7888 SPRINGDALE,WASHINGTON,NOT REPORTED,30,Surface water purchased,Active,AR0001168,False,False,[],[]
GLACIER WATER FAMD8571 FT. SMITH,SEBASTIAN,NOT REPORTED,30,Surface water purchased,Active,AR0001162,False,False,[],[]
HARVEST CHURCH,FAULKNER,NOT REPORTED,75,Ground water,Active,AR0000981,False,False,[],[]
HIDE A WAY CAMPGROUND,BENTON,NOT REPORTED,25,Ground water,Active,ART000486,False,False,[],[]
HOLIDAY HILLS RESORT,BAXTER,NOT REPORTED,150,Ground water,Active,ART000258,False,False,[],[]
HOT SPR NAT PK HAPPY HOLLOW SP,GARLAND,NOT REPORTED,25,Surface water,Active,ART000915,False,False,[],[]
HOT SPR NAT PK WHITTINGTON SPR,GARLAND,NOT REPORTED,25,Surface water,Active,ART000916,False,False,[],[]
HOT SPRINGS NATIONAL PARK,GARLAND,NOT REPORTED,25,Ground water,Active,ART000259,False,False,[],[]
HOT SPRINGS ORV PARK,GARLAND,NOT REPORTED,80,Ground water,Active,AR0000945,False,False,[],[]
HOUSE OF BLESSINGS,CARROLL,NOT REPORTED,60,Ground water,Active,ART000332,False,False,[],[]
HOWARD COVE STRIPER AND RV,BAXTER,NOT REPORTED,25,Ground water,Active,AR0001105,False,False,[],[]
HWY 27 FISHING VILLAGE,MONTGOMERY,NOT REPORTED,25,Ground water,Active,ART000261,False,False,[],[]
HWY 27 REC AREA,GARLAND,NOT REPORTED,50,Ground water,Active,ART000714,False,False,[],[]
J & J WATER SPORTS,BAXTER,NOT REPORTED,50,Ground water,Active,AR0001094,False,False,[],[]
JIMS SALOON,CARROLL,NOT REPORTED,25,Ground water,Active,AR0001043,False,False,[],[]
KELLER S KOVE RESORT,BAXTER,NOT REPORTED,150,Ground water,Active,ART000295,False,False,[],[]
KELLER'S COUNTRY DORM RESORT,CARROLL,NOT REPORTED,50,Ground water,Active,ART000294,False,False,[],[]
KETTLE CAMPGROUND,CARROLL,NOT REPORTED,55,Ground water,Active,ART000297,False,False,[],[]
KOA CAMPGROUND STORE,CARROLL,NOT REPORTED,40,Ground water,Active,ART000308,False,False,[],[]
KWIK SERV,SHARP,NOT REPORTED,500,Ground water,Active,ART000381,False,False,[],[]
LAKE LEATHERWOOD CAMPGROUND,CARROLL,NOT REPORTED,25,Ground water,Active,ART000312,False,False,[],[]
LAKE NORFORK INN,BAXTER,NOT REPORTED,25,Ground water,Active,ART000313,False,False,[],[]
LAKE NORFORK OZARK MOUNTAIN LODGE,BAXTER,NOT REPORTED,50,Ground water,Active,ART001092,False,False,[],[]
LAKE SHORE CABINS,CARROLL,NOT REPORTED,78,Ground water,Active,AR0000993,False,False,[],[]
LAKESIDE COUNTRY CLUB,SALINE,NOT REPORTED,120,Ground water,Active,ART000316,False,False,[],[]
LITTLE FIR LANDING,MONTGOMERY,NOT REPORTED,250,Ground water,Active,ART000330,False,False,[],[]
LOST BRIDGE MARINA,BENTON,NOT REPORTED,30,Ground water,Active,ART001090,False,False,[],[]
LOST VALLEY CANOE AND LODGING,NEWTON,NOT REPORTED,40,Ground water,Active,AR0001090,False,False,[],[]
MANY ISLAND CAMP,FULTON,NOT REPORTED,200,Ground water,Active,ART000341,False,False,[],[]
MILLWOOD LANDING GOLF & RV RESORT,LITTLE RIVER,NOT REPORTED,125,Ground water,Active,ART000870,False,False,[],[]
MOOSE LODGE 1953,BAXTER,NOT REPORTED,220,Ground water,Active,ART000373,False,False,[],[]
MT VALLEY SPRING CO,GARLAND,NOT REPORTED,25,Surface water,Active,ARN000073,False,False,[],[]
MULBERRY RIVER MOUNTAIN RANCH,FRANKLIN,NOT REPORTED,25,Ground water,Active,AR0000982,False,False,[],[]
NIMOCK'S ICE MARIANNA,ST. FRANCIS,NOT REPORTED,30,Surface water purchased,Active,AR0001217,False,False,[],[]
NOLA GROCERY AND CAFE,SCOTT,NOT REPORTED,25,Ground water,Active,ART000247,False,False,[],[]
NORFORK LAKE ESTATES-MOHR ADD,BAXTER,NOT REPORTED,30,Ground water,Active,ART001068,False,False,[],[]
NORFORK MARINA,BAXTER,NOT REPORTED,25,Ground water,Active,AR0000957,False,False,[],[]
NWS INC WF0317 LITTLE ROCK,PULASKI,NOT REPORTED,30,Surface water purchased,Active,AR0001198,False,False,[],[]
NWS INC WF0330 FAYETTEVILLE,WASHINGTON,NOT REPORTED,30,Surface water purchased,Active,AR0001220,False,False,[],[]
OAK HILL LODGE SGT,GARLAND,NOT REPORTED,25,Ground water,Active,AR0001005,False,False,[],[]
OZARK ICE HOUSE COTTER,MARION,NOT REPORTED,30,Ground water purchased,Active,AR0001216,False,False,[],[]
OZARK REGULAR BAPTIST CAMP,FULTON,NOT REPORTED,25,Ground water,Active,ART000406,False,False,[],[]
OZARKS RV RESORT OWNERS ASSOCIATION,CARROLL,NOT REPORTED,500,Ground water,Active,ART001016,False,False,[],[]
PONCA BIBLE CAMP,NEWTON,NOT REPORTED,70,Ground water,Active,ART000439,False,False,[],[]
PRIMO GARNERS ICE HOUSE ROSE BUD,WHITE,NOT REPORTED,30,Surface water purchased,Active,AR0001211,False,False,[],[]
PRIMO GLACIER HCP108,WASHINGTON,NOT REPORTED,30,Surface water purchased,Active,AR0001234,False,False,[],[]
PRIMO GLACIER HF115 ELKINS,WASHINGTON,NOT REPORTED,30,Surface water purchased,Active,AR0001237,False,False,[],[]
PRIMO GLACIER ONF FAYETTEVILLE,WASHINGTON,NOT REPORTED,30,Surface water purchased,Active,AR0001041,False,False,[],[]
PRIMO GLACIER OTW5 FAYETTEVILLE,WASHINGTON,NOT REPORTED,30,Surface water purchased,Active,AR0001236,False,False,[],[]
PRIMO HF124 FAYETTEVILLE,WASHINGTON,NOT REPORTED,30,Surface water purchased,Active,AR0001066,False,False,[],[]
PRIMO HF349 RUSSELLVILLE,POPE,NOT REPORTED,30,Surface water purchased,Active,ARN000148,False,False,[],[]
PRIMO REFILL ASH FLAT WAL-MT160,SHARP,NOT REPORTED,30,Ground water purchased,Active,ARN000166,False,False,[],[]
PRIMO REFILL BENTON WAL-MART 85,SALINE,NOT REPORTED,30,Surface water purchased,Active,ARN000139,False,False,[],[]
PRIMO REFILL BERRYVILLE WAL-MT76,CARROLL,NOT REPORTED,30,Surface water purchased,Active,ARN000159,False,False,[],[]
PRIMO REFILL CONWAY WAL-MART005,FAULKNER,NOT REPORTED,30,Surface water purchased,Active,ARN000145,False,False,[],[]
PRIMO REFILL ELDORADO WAL-M530,UNION,NOT REPORTED,30,Ground water purchased,Active,ARN000154,False,False,[],[]
PRIMO REFILL FAYETTEVILLE WAL144,WASHINGTON,NOT REPORTED,30,Surface water purchased,Active,ARN000170,False,False,[],[]
PRIMO REFILL FAYETTEVILLE WAL359,WASHINGTON,NOT REPORTED,30,Surface water purchased,Active,ARN000174,False,False,[],[]
PRIMO REFILL FT SMITH WAL-MA141,SEBASTIAN,NOT REPORTED,30,Surface water purchased,Active,ARN000165,False,False,[],[]
PRIMO REFILL FT SMITH WALM125,SEBASTIAN,NOT REPORTED,30,Surface water purchased,Active,ARN000192,False,False,[],[]
PRIMO REFILL HARP'S 119 SPRINGDALE,WASHINGTON,NOT REPORTED,30,Surface water purchased,Active,ARN000202,False,False,[],[]
PRIMO REFILL HARP'S 135 MOUNTAIN HOME,BAXTER,NOT REPORTED,30,Surface water purchased,Active,ARN000212,False,False,[],[]
PRIMO REFILL HARRISON WAL-MAR2,BOONE,NOT REPORTED,30,Surface water purchased,Active,ARN000158,False,False,[],[]
PRIMO REFILL HEBER SPRING WAL281,CLEBURNE,NOT REPORTED,30,Surface water purchased,Active,ARN000176,False,False,[],[]
PRIMO REFILL HOLIDAY ISLAND SUNF,CARROLL,NOT REPORTED,30,Ground water purchased,Active,ARN000178,False,False,[],[]
PRIMO REFILL HOT SPRNGS WAL-MA52,GARLAND,NOT REPORTED,30,Surface water purchased,Active,ARN000216,False,False,[],[]
PRIMO REFILL HUNTSVILLE HARPS,MADISON,NOT REPORTED,30,Surface water purchased,Active,ARN000162,False,False,[],[]
PRIMO REFILL JACKSONVILLE WALM24,PULASKI,NOT REPORTED,30,Surface water purchased,Active,ARN000198,False,False,[],[]
PRIMO REFILL JONESBORO WAL-M128,CRAIGHEAD,NOT REPORTED,30,Ground water purchased,Active,ARN000175,False,False,[],[]
PRIMO REFILL JONESBORO WAL-M145,CRAIGHEAD,NOT REPORTED,30,Ground water purchased,Active,ARN000160,False,False,[],[]
PRIMO REFILL LLC 0008 MORRILTON,CONWAY,NOT REPORTED,30,Surface water purchased,Active,AR0001151,False,False,[],[]
PRIMO REFILL LLC AKINS NF19 ROGERS,BENTON,NOT REPORTED,30,Surface water purchased,Active,AR0001176,False,False,[],[]
PRIMO REFILL LLC BENTONVILLE WAL-100,BENTON,NOT REPORTED,30,Surface water purchased,Active,ARN000156,False,False,[],[]
PRIMO REFILL LLC NORTH LITTLE ROCK,PULASKI,NOT REPORTED,30,Surface water purchased,Active,AR0001150,False,False,[],[]
PRIMO REFILL LLC WMNM2431 SEARCY,WHITE,NOT REPORTED,30,Surface water purchased,Active,AR0001174,False,False,[],[]
PRIMO REFILL LLC WMNM4686 BENTONVILLE,BENTON,NOT REPORTED,30,Surface water purchased,Active,AR0001182,False,False,[],[]
PRIMO REFILL LLC WMSC 0083 MAGNOLIA,HEMPSTEAD,NOT REPORTED,30,Surface water purchased,Active,AR0001153,False,False,[],[]
PRIMO REFILL LLC WMSC 0169 LONOKE,LONOKE,NOT REPORTED,30,Ground water purchased,Active,AR0001152,False,False,[],[]
PRIMO REFILL LLC WMSC#0358 ALMA,CRAWFORD,NOT REPORTED,30,Surface water purchased,Active,AR0000977,False,False,[],[]
PRIMO REFILL LLC WMSC00062 BLYTHEVILLE,MISSISSIPPI,NOT REPORTED,30,Ground water purchased,Active,AR0001145,False,False,[],[]
PRIMO REFILL LLC WMSC0018 NEWPORT,JACKSON,NOT REPORTED,30,Ground water purchased,Active,AR0001181,False,False,[],[]
PRIMO REFILL LLC WMSC0074 OSCEOLA,MISSISSIPPI,NOT REPORTED,30,Ground water purchased,Active,AR0001169,False,False,[],[]
PRIMO REFILL LLC WMSC0126 LR,PULASKI,NOT REPORTED,30,Surface water purchased,Active,AR0001112,False,False,[],[]
PRIMO REFILL LLC WMSC157 SEARCY,WHITE,NOT REPORTED,30,Ground water purchased,Active,AR0001149,False,False,[],[]
PRIMO REFILL LLC WMSC2587 CABOT,LONOKE,NOT REPORTED,30,Surface water purchased,Active,AR0000983,False,False,[],[]
PRIMO REFILL LLC WMSC3168,FAULKNER,NOT REPORTED,30,Surface water purchased,Active,AR0001179,False,False,[],[]
PRIMO REFILL LLC WMSC318 ARKADELPHIA,CLARK,NOT REPORTED,25,Surface water purchased,Active,AR0001146,False,False,[],[]
PRIMO REFILL LLC WMSC336 SHERIDAN,GRANT,NOT REPORTED,30,Ground water purchased,Active,AR0000974,False,False,[],[]
PRIMO REFILL LLC WMSC348 MONTICELLO,DREW,NOT REPORTED,30,Ground water purchased,Active,AR0001147,False,False,[],[]
PRIMO REFILL LLC WMSC4168 BEEBE,WHITE,NOT REPORTED,30,Ground water purchased,Active,AR0001180,False,False,[],[]
PRIMO REFILL LLC WMSC5706 LITTLE ROCK,PULASKI,NOT REPORTED,30,Surface water purchased,Active,AR0001167,False,False,[],[]
PRIMO REFILL MENA WAL-MART 0067,POLK,NOT REPORTED,30,Surface water purchased,Active,ARN000140,False,False,[],[]
PRIMO REFILL NEIGHBORHOOD MARKET,BENTON,NOT REPORTED,30,Surface water purchased,Active,ARN000197,False,False,[],[]
PRIMO REFILL NEIGHBORHOOD MK2745,WASHINGTON,NOT REPORTED,30,Surface water purchased,Active,ARN000201,False,False,[],[]
PRIMO REFILL NEIGHBORHOOD MK3479 ROGERS,BENTON,NOT REPORTED,30,Surface water purchased,Active,ARN000229,False,False,[],[]
PRIMO REFILL NMKT2742 SPRINGDALE,WASHINGTON,NOT REPORTED,30,Surface water purchased,Active,ARN000223,False,False,[],[]
PRIMO REFILL NMKT2744 FT SMITH,SEBASTIAN,NOT REPORTED,30,Surface water purchased,Active,ARN000225,False,False,[],[]
PRIMO REFILL PARAGOULD WAL-MAR36,GREENE,NOT REPORTED,30,Ground water purchased,Active,ARN000161,False,False,[],[]
PRIMO REFILL POCAHONTAS WAL-M71,RANDOLPH,NOT REPORTED,30,Surface water purchased,Active,ARN000164,False,False,[],[]
PRIMO REFILL ROGERS WAL-MART 01,BENTON,NOT REPORTED,30,Surface water purchased,Active,ARN000157,False,False,[],[]
PRIMO REFILL SILOAM SPRINGS IGA,BENTON,NOT REPORTED,30,Surface water purchased,Active,ARN000173,False,False,[],[]
PRIMO REFILL SPRINGDALE WAL-MA54,WASHINGTON,NOT REPORTED,60,Surface water purchased,Active,ARN000168,False,False,[],[]
PRIMO REFILL STUTTGART WAL-M102,ARKANSAS,NOT REPORTED,30,Ground water purchased,Active,ARN000142,False,False,[],[]
PRIMO REFILL VB WMSC 16,CRAWFORD,NOT REPORTED,30,Surface water purchased,Active,ARN000211,False,False,[],[]
PRIMO REFILL W HELENA WAL-MA714,PHILLIPS,NOT REPORTED,30,Ground water purchased,Active,ARN000152,False,False,[],[]
PRIMO REFILL W MEMPHIS WAL-MA70,CRITTENDEN,NOT REPORTED,30,Ground water purchased,Active,ARN000151,False,False,[],[]
PRIMO REFILL WALM124 LITTLE ROCK,PULASKI,NOT REPORTED,30,Surface water purchased,Active,ARN000191,False,False,[],[]
PRIMO REFILL WATER WM CROSSETT SC0167,ASHLEY,NOT REPORTED,30,Ground water purchased,Active,AR0000939,False,False,[],[]
PRIMO REFILL WMSC 5260 ROGERS,BENTON,NOT REPORTED,30,Surface water purchased,Active,AR0000946,False,False,[],[]
PRIMO REFILL WMSC0004 SILOAM SP,BENTON,NOT REPORTED,30,Surface water purchased,Active,ARN000218,False,False,[],[]
PRIMO REFILL WMSC0007 SHERWOOD,PULASKI,NOT REPORTED,30,Surface water purchased,Active,AR0001049,False,False,[],[]
PRIMO REFILL WMSC0011 MT HOME,BAXTER,NOT REPORTED,30,Surface water purchased,Active,ARN000230,False,False,[],[]
PRIMO REFILL WMSC0033 NASHVILLE,HOWARD,NOT REPORTED,30,Surface water purchased,Active,AR0000909,False,False,[],[]
PRIMO REFILL WMSC0058 RUSSELLVILLE,POPE,NOT REPORTED,30,Surface water purchased,Active,AR0000965,False,False,[],[]
PRIMO REFILL WMSC0066 CLARKSVILL,JOHNSON,NOT REPORTED,30,Surface water purchased,Active,ARN000233,False,False,[],[]
PRIMO REFILL WMSC0068 WYNNE,CROSS,NOT REPORTED,30,Ground water purchased,Active,AR0000911,False,False,[],[]
PRIMO REFILL WMSC0119 BATESVILLE,INDEPENDENCE,NOT REPORTED,30,Surface water purchased,Active,ARN000219,False,False,[],[]
PRIMO REFILL WMSC0127 MALVERN,HOT SPRING,NOT REPORTED,30,Surface water purchased,Active,AR0000947,False,False,[],[]
PRIMO REFILL WMSC0133 ASHDOWN,LITTLE RIVER,NOT REPORTED,30,Ground water purchased,Active,AR0001011,False,False,[],[]
PRIMO REFILL WMSC0261 HOT SPRINGS,GARLAND,NOT REPORTED,30,Surface water purchased,Active,ARN000224,False,False,[],[]
PRIMO REFILL WMSC0279 DEQUEEN,SEVIER,NOT REPORTED,30,Surface water purchased,Active,AR0000921,False,False,[],[]
PRIMO REFILL WMSC0296,YELL,NOT REPORTED,30,Ground water purchased,Active,AR0000963,False,False,[],[]
PRIMO REFILL WMSC0388 FORT SMITH,SEBASTIAN,NOT REPORTED,30,Surface water purchased,Active,AR0001017,False,False,[],[]
PRIMO REFILL WMSC0468 TEXARKANA,MILLER,NOT REPORTED,30,Surface water purchased,Active,ARN000231,False,False,[],[]
PRIMO REFILL WMSC0788 CLINTON,VAN BUREN,NOT REPORTED,30,Surface water purchased,Active,ARN000220,False,False,[],[]
PRIMO REFILL WMSC1065 HOPE,HEMPSTEAD,NOT REPORTED,30,Surface water purchased,Active,ARN000221,False,False,[],[]
PRIMO REFILL WMSC114 MTN VIEW,STONE,NOT REPORTED,30,Surface water purchased,Active,AR0000964,False,False,[],[]
PRIMO REFILL WMSC2743 SHERWOOD,PULASKI,NOT REPORTED,30,Surface water purchased,Active,AR0001106,False,False,[],[]
PRIMO REFILL WMSC3230 BRYANT,SALINE,NOT REPORTED,30,Surface water purchased,Active,ARN000222,False,False,[],[]
