WaterSystemName,County,City,Population,WaterSource,Activity,SystemID,ProvidedCity,GotData,DataGeoJson,DataBoundingBox
BEAR RIVER WCD-BEAVER DAM,BOX ELDER,NOT REPORTED,65,Ground water,Active,UTAH02002,False,False,[],[]
BEAR RIVER WCD-HARPER WARD,BOX ELDER,NOT REPORTED,350,Ground water purchased,Active,UTAH02068,False,False,[],[]
BEAR RIVER WCD-RIVERSIDE-NORTH GARLAND,BOX ELDER,NOT REPORTED,30,Ground water purchased,Active,UTAH02070,False,False,[],[]
BEAR RIVER WCD-TREMONTON,BOX ELDER,NOT REPORTED,0,Ground water,Active,UTAH02066,False,False,[],[]
BEAVER CITY WATER SYSTEM,BEAVER,NOT REPORTED,3142,Ground water,Active,UTAH01001,False,False,[],[]
BENSON CULINARY IMPROVEMENT DISTRICT,CACHE,NOT REPORTED,743,Ground water,Active,UTAH03097,False,False,[],[]
BEST FRIENDS ANIMAL SOCIETY,KANE,NOT REPORTED,25,Ground water,Active,UTAH13049,False,False,[],[]
BICKNELL BOTTOMS,WAYNE,NOT REPORTED,45,Ground water purchased,Active,UTAH28043,False,False,[],[]
BICKNELL TOWN WATER SYSTEM,WAYNE,NOT REPORTED,380,Ground water,Active,UTAH28001,False,False,[],[]
BIG PLAINS SW SSD - APPLE VALLEY,WASHINGTON,NOT REPORTED,718,Ground water,Active,UTAH27069,False,False,[],[]
BIG PLAINS SW SSD - CEDAR POINT,WASHINGTON,NOT REPORTED,100,Ground water,Active,UTAH27089,False,False,[],[]
BILLY BETHERS WATER SUPPLY,WASATCH,NOT REPORTED,40,Ground water,Active,UTAH26004,False,False,[],[]
BLANDING CITY,SAN JUAN,NOT REPORTED,3760,Surface water,Active,UTAH19001,False,False,[],[]
BLUFF WATER WORKS SERVICE DISTRICT,SAN JUAN,NOT REPORTED,430,Ground water,Active,UTAH19002,False,False,[],[]
BLUFFDALE WATER SYSTEM,SALT LAKE,NOT REPORTED,12000,Surface water purchased,Active,UTAH18004,False,False,[],[]
BONA VISTA WATER DISTRICT,WEBER,NOT REPORTED,25500,Surface water purchased,Active,UTAH29004,False,False,[],[]
BOTHWELL TOWN WATER SYSTEM,BOX ELDER,NOT REPORTED,450,Ground water,Active,UTAH02003,False,False,[],[]
BOULDER FARMSTEAD WATER CO,GARFIELD,NOT REPORTED,277,Ground water,Active,UTAH09002,False,False,[],[]
BOUNDARY SPRING WATER CO,SALT LAKE,NOT REPORTED,150,Ground water,Active,UTAH18050,False,False,[],[]
BOUNTIFUL CITY WATER SYSTEM,DAVIS,NOT REPORTED,37500,Surface water purchased,Active,UTAH06015,False,False,[],[]
BOYER HILL MILITARY HOUSING,DAVIS,NOT REPORTED,3300,Surface water purchased,Active,UTAH06048,False,False,[],[]
BRADFORD ACRES WATER ASSOCIATION,UTAH,NOT REPORTED,41,Ground water,Active,UTAH25058,False,False,[],[]
BRIAN HEAD TOWN WATER SYSTEM,IRON,NOT REPORTED,118,Ground water,Active,UTAH11001,False,False,[],[]
BRIDGE HOLLOW WATER ASSOCIATION,SUMMIT,NOT REPORTED,60,Ground water,Active,UTAH22117,False,False,[],[]
BRIDGERLAND VILLAGE WATER CO,RICH,NOT REPORTED,240,Ground water,Active,UTAH17001,False,False,[],[]
BRIGHAM CITY WATER SYSTEM,BOX ELDER,NOT REPORTED,21176,Ground water,Active,UTAH02004,False,False,[],[]
BROOKLYN TAPLINE CO INC,SEVIER,NOT REPORTED,155,Ground water purchased,Active,UTAH21004,False,False,[],[]
BRYCE CANYON NATIONAL PARK,GARFIELD,NOT REPORTED,35,Ground water,Active,UTAH09045,False,False,[],[]
BUENA VISTA COMMUNITY,IRON,NOT REPORTED,400,Ground water,Active,UTAH11053,False,False,[],[]
BUMBLEBEE WATER SYSTEM,IRON,NOT REPORTED,60,Ground water,Active,UTAH11089,False,False,[],[]
CANNONVILLE TOWN WATER SYSTEM,GARFIELD,NOT REPORTED,220,Ground water,Active,UTAH09003,False,False,[],[]
CANYON MEADOWS MUTUAL WATER COMPANY,WASATCH,NOT REPORTED,85,Surface water,Active,UTAH26069,False,False,[],[]
CAPITOL REEF NATIONAL PARK,WAYNE,NOT REPORTED,1081,Ground water,Active,UTAH28011,False,False,[],[]
CASEY ACRES WATER COMPANY,WEBER,NOT REPORTED,36,Ground water,Active,UTAH29093,False,False,[],[]
CASTLEDALE,EMERY,NOT REPORTED,1700,Surface water,Active,UTAH08001,False,False,[],[]
CEDAR CITY WATERWORKS,IRON,NOT REPORTED,29162,Ground water,Active,UTAH11002,False,False,[],[]
CEDAR FORT WATER SYSTEM,UTAH,NOT REPORTED,387,Ground water,Active,UTAH25009,False,False,[],[]
CEDAR HIGHLANDS SUBDIVISION,IRON,NOT REPORTED,284,Ground water,Active,UTAH11042,False,False,[],[]
CEDAR HILLS TOWN WATER SYSTEM,UTAH,NOT REPORTED,10261,Ground water,Active,UTAH25137,False,False,[],[]
CEDAR RIDGE DISTRIBUTION COMPANY,BOX ELDER,NOT REPORTED,100,Ground water,Active,UTAH02051,False,False,[],[]
CEDARVIEW MONTWELL SSD,DUCHESNE,NOT REPORTED,402,Surface water purchased,Active,UTAH07072,False,False,[],[]
CENTER CREEK WATER SYSTEM,WASATCH,NOT REPORTED,200,Ground water,Active,UTAH26002,False,False,[],[]
CENTERFIELD TOWN WATER SYSTEM,SANPETE,NOT REPORTED,1367,Ground water,Active,UTAH20001,False,False,[],[]
CENTERVILLE CITY WATER SYSTEM,DAVIS,NOT REPORTED,16000,Surface water purchased,Active,UTAH06001,False,False,[],[]
CENTRAL CULINARY WATER CO,WASHINGTON,NOT REPORTED,35,Ground water,Active,UTAH27002,False,False,[],[]
CENTRAL ENTERPRISE WATER CO,MORGAN,NOT REPORTED,425,Ground water,Active,UTAH15004,False,False,[],[]
CENTRAL IRON COUNTY WCD,IRON,NOT REPORTED,2200,Ground water,Active,UTAH11085,False,False,[],[]
CENTRAL UTAH WCD - ASHLEY VALLEY,UINTAH,NOT REPORTED,0,Surface water,Active,UTAH24038,False,False,[],[]
CENTRAL UTAH WCD - DUCHESNE VALLEY,DUCHESNE,NOT REPORTED,0,Surface water,Active,UTAH07050,False,False,[],[]
CENTRAL UTAH WCD - UTAH VALLEY,UTAH,NOT REPORTED,0,Surface water,Active,UTAH25112,False,False,[],[]
CENTRAL VALLEY TOWN,SEVIER,NOT REPORTED,532,Ground water,Active,UTAH21006,False,False,[],[]
CHARLESTON WCD,WASATCH,NOT REPORTED,480,Ground water,Active,UTAH26003,False,False,[],[]
CHEKSHANI CLIFFS HOA,IRON,NOT REPORTED,75,Ground water,Active,UTAH11087,False,False,[],[]
CHESTER PARK WATER SYSTEM,SANPETE,NOT REPORTED,120,Ground water,Active,UTAH20060,False,False,[],[]
CHURCH WELLS SSD,KANE,NOT REPORTED,200,Ground water,Active,UTAH13002,False,False,[],[]
CIRCLEVILLE TOWN WATER SYSTEM,PIUTE,NOT REPORTED,488,Ground water,Active,UTAH16002,False,False,[],[]
CLARKSTON TOWN WATER SYSTEM,CACHE,NOT REPORTED,750,Groundwater under influence of surface water,Active,UTAH03004,False,False,[],[]
CLAWSON WATER SYSTEM,EMERY,NOT REPORTED,200,Surface water purchased,Active,UTAH08002,False,False,[],[]
CLEARFIELD CITY WATER SYSTEM,DAVIS,NOT REPORTED,27200,Surface water purchased,Active,UTAH06002,False,False,[],[]
CLEVELAND WATER SYSTEM,EMERY,NOT REPORTED,509,Ground water purchased,Active,UTAH08039,False,False,[],[]
CLINTON CITY WATER SYSTEM,DAVIS,NOT REPORTED,22000,Surface water purchased,Active,UTAH06003,False,False,[],[]
CLUFF WARD PIPELINE CO,SUMMIT,NOT REPORTED,188,Ground water,Active,UTAH22001,False,False,[],[]
COALVILLE CITY WATER SYSTEM,SUMMIT,NOT REPORTED,1400,Ground water,Active,UTAH22002,False,False,[],[]
COLE CANYON WATER COMPANY,WEBER,NOT REPORTED,35,Ground water,Active,UTAH29092,False,False,[],[]
COLEMAN MOBILE HOME COURT,BOX ELDER,NOT REPORTED,47,Ground water,Active,UTAH02053,False,False,[],[]
COMMUNITY WATER COMPANY,SUMMIT,NOT REPORTED,501,Surface water purchased,Active,UTAH22012,False,False,[],[]
COPPERTON IMPROVEMENT DISTRICT,SALT LAKE,NOT REPORTED,990,Ground water,Active,UTAH18005,False,False,[],[]
CORINNE CITY,BOX ELDER,NOT REPORTED,690,Ground water,Active,UTAH02005,False,False,[],[]
CORNISH TOWN WATER SYSTEM,CACHE,NOT REPORTED,270,Ground water,Active,UTAH03005,False,False,[],[]
"COTTONWOOD COVES, INC.",SALT LAKE,NOT REPORTED,250,Surface water purchased,Active,UTAH18172,False,False,[],[]
COTTONWOOD MUTUAL,MORGAN,NOT REPORTED,2214,Ground water,Active,UTAH15013,False,False,[],[]
COUNTRY ESTATES HOA,MILLARD,NOT REPORTED,64,Ground water,Active,UTAH14043,False,False,[],[]
COUNTRY ESTATES MOBILE HOME PARK,WASATCH,NOT REPORTED,200,Ground water,Active,UTAH26060,False,False,[],[]
COVE WATERWORKS,CACHE,NOT REPORTED,52,Ground water,Active,UTAH03006,False,False,[],[]
COVE SPECIAL SERVICE DISTRICT,SEVIER,NOT REPORTED,100,Ground water,Active,UTAH21046,False,False,[],[]
COVERED BRIDGE CANYON HOA,UTAH,NOT REPORTED,280,Ground water,Active,UTAH25024,False,False,[],[]
CROSS HOLLOW HILLS SUBDIVISION,IRON,NOT REPORTED,350,Ground water,Active,UTAH11055,False,False,[],[]
CROYDON PIPELINE CORPORATION,MORGAN,NOT REPORTED,83,Ground water,Active,UTAH15001,False,False,[],[]
DAMMERON VALLEY WATER WORKS LLC,WASHINGTON,NOT REPORTED,800,Ground water,Active,UTAH27030,False,False,[],[]
DANIEL MUNICIPAL WATER,WASATCH,NOT REPORTED,474,Ground water,Active,UTAH26005,False,False,[],[]
DANSIE WATER COMPANY,SALT LAKE,NOT REPORTED,50,Ground water,Active,UTAH18009,False,False,[],[]
DAY STAR ADVENTIST ACADEMY,GRAND,NOT REPORTED,35,Ground water,Active,UTAH10012,False,False,[],[]
DEEP SPRINGS WATER CO.,SUMMIT,NOT REPORTED,75,Ground water,Active,UTAH22101,False,False,[],[]
DELTA CITY,MILLARD,NOT REPORTED,3436,Ground water,Active,UTAH14001,False,False,[],[]
DESERET - OASIS SSD,MILLARD,NOT REPORTED,415,Ground water,Active,UTAH14051,False,False,[],[]
DESERET FEEDLOT,UTAH,NOT REPORTED,30,Ground water,Active,UTAH25044,False,False,[],[]
DESERET LAND AND LIVESTOCK,RICH,NOT REPORTED,48,Ground water,Active,UTAH17016,False,False,[],[]
DEWEYVILLE TOWN,BOX ELDER,NOT REPORTED,325,Ground water,Active,UTAH02006,False,False,[],[]
DIAMOND VALLEY ACRES,WASHINGTON,NOT REPORTED,1260,Ground water,Active,UTAH27065,False,False,[],[]
DIXIE DEER SSD,WASHINGTON,NOT REPORTED,500,Ground water,Active,UTAH27003,False,False,[],[]
DOMINION ENERGY - CLAY BASIN CAMP,DAGGETT,NOT REPORTED,37,Ground water,Active,UTAH05036,False,False,[],[]
DRAPER CITY WATER SYSTEM,SALT LAKE,NOT REPORTED,17500,Surface water purchased,Active,UTAH18133,False,False,[],[]
DUCHESNE CO WCD,DUCHESNE,NOT REPORTED,0,Surface water purchased,Active,UTAH07069,False,False,[],[]
DUCHESNE COUNTY UPPER COUNTRY WID,DUCHESNE,NOT REPORTED,2100,Ground water,Active,UTAH07059,False,False,[],[]
DUCHESNE WATER SYSTEM,DUCHESNE,NOT REPORTED,1900,Surface water purchased,Active,UTAH07001,False,False,[],[]
DUGWAY - ENGLISH VILLAGE,TOOELE,NOT REPORTED,1231,Ground water,Active,UTAH23054,False,False,[],[]
DUTCH JOHN TOWN WATER SYSTEM,DAGGETT,NOT REPORTED,195,Surface water,Active,UTAH05001,False,False,[],[]
EAGLE MOUNTAIN CITY,UTAH,NOT REPORTED,24000,Surface water purchased,Active,UTAH25142,False,False,[],[]
EAGLES LANDING,UTAH,NOT REPORTED,30,Ground water,Active,UTAH25146,False,False,[],[]
EAST CARBON CITY,CARBON,NOT REPORTED,1600,Surface water,Active,UTAH04012,False,False,[],[]
EAST DUCHESNE CULINARY WID,DUCHESNE,NOT REPORTED,600,Surface water purchased,Active,UTAH07051,False,False,[],[]
EAST GROUSE CREEK PIPELINE CO,BOX ELDER,NOT REPORTED,70,Ground water,Active,UTAH02010,False,False,[],[]
EASTLAND SPECIAL SERVICE DISTRICT,SAN JUAN,NOT REPORTED,80,Ground water,Active,UTAH19013,False,False,[],[]
ECHO MUTUAL WATER SYSTEM,SUMMIT,NOT REPORTED,70,Ground water,Active,UTAH22003,False,False,[],[]
EDEN WATERWORKS SYSTEM,WEBER,NOT REPORTED,1500,Ground water,Active,UTAH29005,False,False,[],[]
ELBERTA,UTAH,NOT REPORTED,141,Ground water,Active,UTAH25010,False,False,[],[]
ELK RIDGE TOWN,UTAH,NOT REPORTED,2850,Ground water,Active,UTAH25031,False,False,[],[]
ELMO TOWN,EMERY,NOT REPORTED,368,Ground water purchased,Active,UTAH08040,False,False,[],[]
ELSINORE TOWN WATER SYSTEM,SEVIER,NOT REPORTED,850,Ground water,Active,UTAH21007,False,False,[],[]
ELWOOD TOWN,BOX ELDER,NOT REPORTED,1100,Ground water,Active,UTAH02007,False,False,[],[]
EMERY,EMERY,NOT REPORTED,293,Surface water,Active,UTAH08003,False,False,[],[]
EMIGRATION IMPROVEMENT DISTRICT,SALT LAKE,NOT REPORTED,600,Ground water,Active,UTAH18143,False,False,[],[]
ENOCH CITY WATER SYSTEM,IRON,NOT REPORTED,6005,Ground water,Active,UTAH11004,False,False,[],[]
ENTERPRISE TOWN WATER SYSTEM,WASHINGTON,NOT REPORTED,1500,Ground water,Active,UTAH27004,False,False,[],[]
EPHRAIM CITY,SANPETE,NOT REPORTED,6135,Ground water,Active,UTAH20011,False,False,[],[]
ERDA ACRES WATER CO.,TOOELE,NOT REPORTED,750,Ground water,Active,UTAH23053,False,False,[],[]
ESCALANTE TOWN WATER SYSTEM,GARFIELD,NOT REPORTED,797,Ground water,Active,UTAH09004,False,False,[],[]
ESCALANTE VALLEY HOUSING,IRON,NOT REPORTED,120,Ground water,Active,UTAH11012,False,False,[],[]
ESCALANTE VALLEY SCHOOL,IRON,NOT REPORTED,210,Ground water,Active,UTAH11023,False,False,[],[]
EUREKA TOWN,JUAB,NOT REPORTED,760,Ground water,Active,UTAH12004,False,False,[],[]
FAIRFIELD CULINARY WATER SYSTEM,UTAH,NOT REPORTED,120,Ground water,Active,UTAH25011,False,False,[],[]
FAIRVIEW CITY WATER SYSTEM,SANPETE,NOT REPORTED,1247,Ground water,Active,UTAH20012,False,False,[],[]
FARMINGTON CITY WATER SYSTEM,DAVIS,NOT REPORTED,21500,Surface water purchased,Active,UTAH06004,False,False,[],[]
FAYETTE TOWN,SANPETE,NOT REPORTED,242,Ground water,Active,UTAH20002,False,False,[],[]
FERRON - CASTLE VALLEY SSD,EMERY,NOT REPORTED,1630,Surface water,Active,UTAH08004,False,False,[],[]
FILLMORE CITY,MILLARD,NOT REPORTED,2300,Ground water,Active,UTAH14002,False,False,[],[]
FIVE C MOBILE HOME PARK,BOX ELDER,NOT REPORTED,106,Ground water purchased,Active,UTAH02052,False,False,[],[]
FLYING L SUBDIVISION,IRON,NOT REPORTED,220,Ground water,Active,UTAH11058,False,False,[],[]
FOUNTAIN GREEN,SANPETE,NOT REPORTED,960,Ground water,Active,UTAH20003,False,False,[],[]
FRANCIS TOWN WATER SYSTEM,SUMMIT,NOT REPORTED,1100,Ground water,Active,UTAH22004,False,False,[],[]
FREMONT WATERWORKS CO,WAYNE,NOT REPORTED,350,Ground water,Active,UTAH28002,False,False,[],[]
FRUIT HEIGHTS CITY WATER SYSTEM,DAVIS,NOT REPORTED,5000,Surface water purchased,Active,UTAH06017,False,False,[],[]
FRUITLAND WATER SSD,DUCHESNE,NOT REPORTED,120,Ground water,Active,UTAH07058,False,False,[],[]
GARDEN CITY,RICH,NOT REPORTED,527,Groundwater under influence of surface water,Active,UTAH17002,False,False,[],[]
GARLAND CITY WATER SYSTEM,BOX ELDER,NOT REPORTED,2400,Ground water,Active,UTAH02009,False,False,[],[]
GENOLA CITY,UTAH,NOT REPORTED,1500,Ground water,Active,UTAH25012,False,False,[],[]
GLEN CANYON NRA - BULLFROG,KANE,NOT REPORTED,690,Ground water,Active,UTAH13014,False,False,[],[]
GLEN CANYON NRA - DANGLING ROPE,KANE,NOT REPORTED,70,Ground water,Active,UTAH19061,False,False,[],[]
GLEN CANYON NRA - HALLS CROSSING,SAN JUAN,NOT REPORTED,140,Ground water,Active,UTAH19046,False,False,[],[]
GLEN CANYON SSD OF BIG WATER,KANE,NOT REPORTED,480,Ground water,Active,UTAH13003,False,False,[],[]
GLENDALE TOWN WATER SYSTEM,KANE,NOT REPORTED,416,Ground water,Active,UTAH13004,False,False,[],[]
GLENWOOD TOWN WATER SYSTEM,SEVIER,NOT REPORTED,430,Ground water,Active,UTAH21008,False,False,[],[]
GOASLIND SPRING W W CO.,CACHE,NOT REPORTED,42,Ground water,Active,UTAH03014,False,False,[],[]
GOOSENEST WATER COMPANY,UTAH,NOT REPORTED,92,Ground water,Active,UTAH25034,False,False,[],[]
GORGOZA MUTUAL WATER CO,SUMMIT,NOT REPORTED,4205,Ground water,Active,UTAH22030,False,False,[],[]
GOSHEN TOWN WATER SYSTEM,UTAH,NOT REPORTED,925,Groundwater under influence of surface water,Active,UTAH25013,False,False,[],[]
GRAND WATER AND SEWER AGENCY,GRAND,NOT REPORTED,3750,Ground water,Active,UTAH10023,False,False,[],[]
GRANGER-HUNTER IMPROVEMENT DISTRICT,SALT LAKE,NOT REPORTED,118083,Surface water purchased,Active,UTAH18007,False,False,[],[]
GRANTSVILLE CITY,TOOELE,NOT REPORTED,9300,Ground water,Active,UTAH23002,False,False,[],[]
GREEN HILLS COUNTRY ESTATES,WEBER,NOT REPORTED,205,Ground water,Active,UTAH29053,False,False,[],[]
GREEN RIVER CITY,EMERY,NOT REPORTED,973,Surface water,Active,UTAH08005,False,False,[],[]
GREENDALE WATER COMPANY,DAGGETT,NOT REPORTED,500,Surface water,Active,UTAH05004,False,False,[],[]
GREENWICH WATER ASSOCIATION,PIUTE,NOT REPORTED,35,Ground water,Active,UTAH16009,False,False,[],[]
GUNLOCK SPECIAL SERVICE DISTRICT,WASHINGTON,NOT REPORTED,100,Ground water,Active,UTAH27005,False,False,[],[]
GUNNISON CITY,SANPETE,NOT REPORTED,3124,Ground water,Active,UTAH20004,False,False,[],[]
HANKSVILLE TOWN WATER SYSTEM,WAYNE,NOT REPORTED,210,Ground water,Active,UTAH28003,False,False,[],[]
HANNA WATER & SEWER IMPROVEMENT DISTRICT,DUCHESNE,NOT REPORTED,550,Ground water,Active,UTAH07062,False,False,[],[]
HARMONY FARMS WATER USERS,WASHINGTON,NOT REPORTED,312,Ground water,Active,UTAH27079,False,False,[],[]
HARMONY HEIGHTS WATER COMPANY,WASHINGTON,NOT REPORTED,120,Ground water,Active,UTAH27082,False,False,[],[]
HATCH TOWN WATER SYSTEM,GARFIELD,NOT REPORTED,234,Ground water,Active,UTAH09005,False,False,[],[]
HEBER CITY WATER SYSTEM,WASATCH,NOT REPORTED,10877,Ground water,Active,UTAH26006,False,False,[],[]
HELPER CITY,CARBON,NOT REPORTED,2000,Surface water purchased,Active,UTAH04004,False,False,[],[]
HENEFER TOWN WATER SYSTEM,SUMMIT,NOT REPORTED,772,Ground water,Active,UTAH22005,False,False,[],[]
HENRIEVILLE TOWN WATER SYSTEM,GARFIELD,NOT REPORTED,300,Ground water,Active,UTAH09006,False,False,[],[]
HERRIMAN CITY MUNICIPAL WATER DEPARTMENT,SALT LAKE,NOT REPORTED,30000,Surface water purchased,Active,UTAH18157,False,False,[],[]
HI-COUNTRY ESTATES #1,SALT LAKE,NOT REPORTED,300,Ground water,Active,UTAH18147,False,False,[],[]
HI-COUNTRY NUMBER 2,SALT LAKE,NOT REPORTED,329,Surface water purchased,Active,UTAH18131,False,False,[],[]
HIDDEN CREEK WATER CO,UTAH,NOT REPORTED,80,Ground water,Active,UTAH25144,False,False,[],[]
HIDDEN HOLLOW WATER COMPANY,MORGAN,NOT REPORTED,27,Ground water,Active,UTAH15041,False,False,[],[]
HIDEOUT TOWN WATER SYSTEM,WASATCH,NOT REPORTED,700,Surface water purchased,Active,UTAH26100,False,False,[],[]
HIGH CREEK WATER CO,CACHE,NOT REPORTED,120,Ground water,Active,UTAH03086,False,False,[],[]
HIGH VALLEY WATER CO,SUMMIT,NOT REPORTED,850,Surface water purchased,Active,UTAH22021,False,False,[],[]
HIGHLAND CITY,UTAH,NOT REPORTED,17500,Ground water,Active,UTAH25014,False,False,[],[]
HIGHLAND SUBDIVISION (MORGAN),MORGAN,NOT REPORTED,1200,Ground water,Active,UTAH15005,False,False,[],[]
HILDALE - COLORADO CITY,WASHINGTON,NOT REPORTED,7000,Ground water,Active,UTAH27006,False,False,[],[]
HILL AIR FORCE BASE,DAVIS,NOT REPORTED,25000,Surface water purchased,Active,UTAH06024,False,False,[],[]
HINCKLEY TOWN WATER SYSTEM,MILLARD,NOT REPORTED,675,Ground water,Active,UTAH14004,False,False,[],[]
HOLDEN TOWN WATER SYSTEM,MILLARD,NOT REPORTED,450,Ground water,Active,UTAH14013,False,False,[],[]
HOLLIDAY WATER COMPANY,SALT LAKE,NOT REPORTED,15000,Surface water purchased,Active,UTAH18010,False,False,[],[]
HONEYVILLE TOWN WATER SYSTEM,BOX ELDER,NOT REPORTED,1500,Ground water,Active,UTAH02016,False,False,[],[]
HOOPER WATER IMPROVEMENT DISTRICT,WEBER,NOT REPORTED,19524,Ground water,Active,UTAH29006,False,False,[],[]
HOT SPRINGS TRAILER COURT,BOX ELDER,NOT REPORTED,120,Ground water purchased,Active,UTAH02055,False,False,[],[]
HOWELL TOWN WATER SYSTEM,BOX ELDER,NOT REPORTED,260,Ground water,Active,UTAH02017,False,False,[],[]
HOYTSVILLE PIPE WATER CO,SUMMIT,NOT REPORTED,440,Ground water,Active,UTAH22006,False,False,[],[]
HUNTINGTON - CASTLE VALLEY SSD,EMERY,NOT REPORTED,2300,Ground water,Active,UTAH08006,False,False,[],[]
HUNTSVILLE TOWN WATER SYSTEM,WEBER,NOT REPORTED,750,Groundwater under influence of surface water,Active,UTAH29007,False,False,[],[]
HURRICANE CITY,WASHINGTON,NOT REPORTED,14268,Ground water,Active,UTAH27007,False,False,[],[]
HYDE PARK CITY WATER SYSTEM,CACHE,NOT REPORTED,4000,Ground water,Active,UTAH03007,False,False,[],[]
HYRUM CITY,CACHE,NOT REPORTED,7609,Ground water,Active,UTAH03008,False,False,[],[]
INTERLAKEN MUTUAL WATER CO,WASATCH,NOT REPORTED,350,Ground water,Active,UTAH26055,False,False,[],[]
IRONTOWN,IRON,NOT REPORTED,45,Ground water,Active,UTAH11070,False,False,[],[]
IVINS,WASHINGTON,NOT REPORTED,7700,Surface water purchased,Active,UTAH27008,False,False,[],[]
JENSEN WID,UINTAH,NOT REPORTED,1900,Surface water purchased,Active,UTAH24010,False,False,[],[]
JOHNSON WATER DISTRICT,DUCHESNE,NOT REPORTED,2000,Surface water purchased,Active,UTAH07006,False,False,[],[]
JOHNSON WATER DISTRICT - INDEPENDENCE,UINTAH,NOT REPORTED,138,Ground water purchased,Active,UTAH24042,False,False,[],[]
JORDAN VALLEY WCD,SALT LAKE,NOT REPORTED,82500,Surface water,Active,UTAH18027,False,False,[],[]
JORDANELLE SSD,WASATCH,NOT REPORTED,7010,Surface water,Active,UTAH26086,False,False,[],[]
JOSEPH TOWN,SEVIER,NOT REPORTED,350,Ground water,Active,UTAH21009,False,False,[],[]
JUNCTION TOWN,PIUTE,NOT REPORTED,190,Ground water,Active,UTAH16001,False,False,[],[]
K.W.U. INC.,WASHINGTON,NOT REPORTED,460,Ground water,Active,UTAH27059,False,False,[],[]
KAMAS CITY WATER SYSTEM,SUMMIT,NOT REPORTED,1650,Ground water,Active,UTAH22007,False,False,[],[]
KANAB CITY,KANE,NOT REPORTED,4770,Ground water,Active,UTAH13005,False,False,[],[]
KANARRAVILLE TOWN WATER SYSTEM,IRON,NOT REPORTED,355,Ground water,Active,UTAH11006,False,False,[],[]
KANE COUNTY WCD - DUCK CREEK VILLAGE,KANE,NOT REPORTED,2950,Ground water,Active,UTAH13057,False,False,[],[]
KANE COUNTY WCD - JOHNSON CANYON,KANE,NOT REPORTED,217,Ground water,Active,UTAH13038,False,False,[],[]
KANOSH TOWN WATER SYSTEM,MILLARD,NOT REPORTED,495,Ground water,Active,UTAH14006,False,False,[],[]
KAYSVILLE CITY WATER SYSTEM,DAVIS,NOT REPORTED,27300,Surface water purchased,Active,UTAH06006,False,False,[],[]
KEARNS IMPROVEMENT DISTRICT,SALT LAKE,NOT REPORTED,50684,Surface water purchased,Active,UTAH18011,False,False,[],[]
KINGSTON TOWN WATER SYSTEM,PIUTE,NOT REPORTED,173,Ground water,Active,UTAH16004,False,False,[],[]
KOOSHAREM,SEVIER,NOT REPORTED,400,Ground water,Active,UTAH21010,False,False,[],[]
LA VERKIN CITY WATER SYSTEM,WASHINGTON,NOT REPORTED,4500,Ground water,Active,UTAH27009,False,False,[],[]
LAKE ROCKPORT ESTATES,SUMMIT,NOT REPORTED,200,Ground water,Active,UTAH22104,False,False,[],[]
LAKETOWN,RICH,NOT REPORTED,380,Ground water,Active,UTAH17003,False,False,[],[]
LAKEVIEW WATER COMPANY,WEBER,NOT REPORTED,350,Ground water,Active,UTAH29024,False,False,[],[]
