WaterSystemName,County,City,Population,WaterSource,Activity,SystemID,ProvidedCity,GotData,DataGeoJson,DataBoundingBox
AVION WC - CINDER BUTTE ESTS,DESCHUTES,NOT REPORTED,110,Ground water,Active,OR4100122,False,False,[],[]
AVION WC - DRID,DESCHUTES,NOT REPORTED,32,Ground water,Active,OR4101366,False,False,[],[]
AVION WC - GREATER AVION,DESCHUTES,NOT REPORTED,33425,Ground water,Active,OR4100091,False,False,[],[]
AVION WC - HIGHLAND ESTATES,DESCHUTES,NOT REPORTED,75,Ground water,Active,OR4101346,False,False,[],[]
AVION WC - ODIN FALLS RANCH,DESCHUTES,NOT REPORTED,110,Ground water,Active,OR4101382,False,False,[],[]
AVION WC - RED CLOUD,CROOK,NOT REPORTED,442,Ground water,Active,OR4101203,False,False,[],[]
AVION WC - SOUTH REDMOND HEIGHTS,DESCHUTES,NOT REPORTED,175,Ground water,Active,OR4101230,False,False,[],[]
AVION WC - SQUAW CREEK CANYON,DESCHUTES,NOT REPORTED,325,Ground water,Active,OR4101305,False,False,[],[]
AVION WC - TETHEROW CROSSING,DESCHUTES,NOT REPORTED,185,Ground water,Active,OR4101160,False,False,[],[]
AVION WC - TUMALO RIM,DESCHUTES,NOT REPORTED,141,Ground water,Active,OR4101351,False,False,[],[]
AVION WC - TUSCARORA,DESCHUTES,NOT REPORTED,117,Ground water,Active,OR4101155,False,False,[],[]
AVION WC - WILD RIVER,DESCHUTES,NOT REPORTED,276,Ground water,Active,OR4100975,False,False,[],[]
AVION-DESERT SPRINGS,DESCHUTES,NOT REPORTED,130,Ground water,Active,OR4101259,False,False,[],[]
BAKER CITY,BAKER,NOT REPORTED,9890,Surface water,Active,OR4100073,False,False,[],[]
"BANDON, CITY OF",COOS,NOT REPORTED,3175,Surface water,Active,OR4100074,False,False,[],[]
BANKS WATER DEPARTMENT,WASHINGTON,NOT REPORTED,1775,Surface water,Active,OR4100076,False,False,[],[]
BARLOW TRAIL ESTATES,CLACKAMAS,NOT REPORTED,180,Ground water,Active,OR4100140,False,False,[],[]
BARLOW WATER DISTRICT,WASCO,NOT REPORTED,600,Ground water,Active,OR4100909,False,False,[],[]
"BARLOW, CITY OF",CLACKAMAS,NOT REPORTED,140,Ground water,Active,OR4100078,False,False,[],[]
BARNES BUTTE HOA,CROOK,NOT REPORTED,146,Ground water,Active,OR4101169,False,False,[],[]
BAY AIRE MOBILE HOME PARK,TILLAMOOK,NOT REPORTED,82,Ground water,Active,OR4190921,False,False,[],[]
BAY CITY WATER SYSTEM,TILLAMOOK,NOT REPORTED,1265,Ground water,Active,OR4100079,False,False,[],[]
BAY HILLS WATER ASSOCIATION,LINCOLN,NOT REPORTED,45,Surface water,Active,OR4100564,False,False,[],[]
BEAR CREEK MOBILE HOME PARK,JACKSON,NOT REPORTED,120,Ground water,Active,OR4100050,False,False,[],[]
BEAVER WATER DISTRICT,TILLAMOOK,NOT REPORTED,600,Surface water,Active,OR4100199,False,False,[],[]
"BEAVERTON, CITY OF",WASHINGTON,NOT REPORTED,70000,Surface water purchased,Active,OR4100081,False,False,[],[]
BELLA CASA PARK,LANE,NOT REPORTED,125,Ground water,Active,OR4101005,False,False,[],[]
BELLE PASSI ESTATES,MARION,NOT REPORTED,30,Ground water,Active,OR4101221,False,False,[],[]
BEND WATER DEPARTMENT,DESCHUTES,NOT REPORTED,62091,Surface water,Active,OR4100100,False,False,[],[]
BENTWOOD ESTATES WATER SYSTEM,DESCHUTES,NOT REPORTED,75,Ground water,Active,OR4101373,False,False,[],[]
BERNDT CREEK WATER CORP,COLUMBIA,NOT REPORTED,28,Surface water,Active,OR4105737,False,False,[],[]
BETHEL PARK,MARION,NOT REPORTED,100,Ground water,Active,OR4100151,False,False,[],[]
BEVERLY BEACH WATER DISTRICT,LINCOLN,NOT REPORTED,150,Surface water,Active,OR4100568,False,False,[],[]
BIG FOOT MOBILE PARK,CLACKAMAS,NOT REPORTED,60,Ground water,Active,OR4101461,False,False,[],[]
BIG SPRUCE MHP LLC,LANE,NOT REPORTED,80,Ground water,Active,OR4100295,False,False,[],[]
BIG VALLEY WOODS WATER CORP,CLACKAMAS,NOT REPORTED,420,Ground water,Active,OR4101068,False,False,[],[]
BLACK BUTTE RANCH CORPORATION,DESCHUTES,NOT REPORTED,300,Ground water,Active,OR4100086,False,False,[],[]
BLACK MOUNTAIN WATER DISTRICT,MORROW,NOT REPORTED,43,Ground water,Active,OR4100370,False,False,[],[]
BLEY-WAS HEIGHTS WTR SYSTEM,KLAMATH,NOT REPORTED,42,Ground water,Active,OR4101277,False,False,[],[]
BLUE MOON MOBILE HOME PARK,JOSEPHINE,NOT REPORTED,70,Ground water,Active,OR4101020,False,False,[],[]
BLUE RIVER WATER DISTRICT,LANE,NOT REPORTED,300,Ground water,Active,OR4100125,False,False,[],[]
BLUE SPRUCE ESTATES,JACKSON,NOT REPORTED,55,Ground water,Active,OR4100515,False,False,[],[]
BLY WATER DISTRICT,KLAMATH,NOT REPORTED,250,Ground water,Active,OR4100129,False,False,[],[]
"BOARDMAN, CITY OF",MORROW,NOT REPORTED,3500,Ground water,Active,OR4100130,False,False,[],[]
BOLDER CITY WATER SYSTEM,JACKSON,NOT REPORTED,60,Ground water,Active,OR4101154,False,False,[],[]
BORING WATER DISTRICT NO 24,CLACKAMAS,NOT REPORTED,1625,Ground water,Active,OR4100135,False,False,[],[]
BREITENBUSH HOT SPRINGS,MARION,NOT REPORTED,200,Surface water,Active,OR4193461,False,False,[],[]
BREWSTER COMMUNITY HOMEOWNERS,MARION,NOT REPORTED,50,Ground water,Active,OR4100762,False,False,[],[]
BRIDGE WATER DISTRICT,COOS,NOT REPORTED,150,Groundwater under influence of surface water,Active,OR4100552,False,False,[],[]
BRIGHTWOOD WATER WORKS,CLACKAMAS,NOT REPORTED,100,Ground water,Active,OR4100143,False,False,[],[]
"BROOKINGS, CITY OF",CURRY,NOT REPORTED,7120,Ground water,Active,OR4100149,False,False,[],[]
"BROWNSVILLE, CITY OF",LINN,NOT REPORTED,1670,Groundwater under influence of surface water,Active,OR4100152,False,False,[],[]
BUELL-RED PRAIRIE WD,POLK,NOT REPORTED,976,Surface water,Active,OR4101174,False,False,[],[]
BURLINGTON WATER DISTRICT,MULTNOMAH,NOT REPORTED,340,Surface water purchased,Active,OR4100644,False,False,[],[]
BURNS WATER DEPARTMENT,HARNEY,NOT REPORTED,3000,Ground water,Active,OR4100153,False,False,[],[]
BURNSIDE WATER ASSOCIATION,CLATSOP,NOT REPORTED,315,Surface water purchased,Active,OR4100054,False,False,[],[]
"BUTTE FALLS, TOWN OF",JACKSON,NOT REPORTED,440,Ground water,Active,OR4100154,False,False,[],[]
CAMELOT MOBILE HOME PARK,LINN,NOT REPORTED,150,Ground water,Active,OR4100027,False,False,[],[]
CANBY REGENCY,CLACKAMAS,NOT REPORTED,300,Ground water,Active,OR4100163,False,False,[],[]
CANBY UTILITY,CLACKAMAS,NOT REPORTED,16866,Surface water,Active,OR4100157,False,False,[],[]
"CANNON BEACH, CITY OF",CLATSOP,NOT REPORTED,1705,Ground water,Active,OR4100164,False,False,[],[]
CANYON CITY WATER DEPARTMENT,GRANT,NOT REPORTED,676,Ground water,Active,OR4100165,False,False,[],[]
"CANYONVILLE, CITY OF",DOUGLAS,NOT REPORTED,1645,Surface water,Active,OR4100169,False,False,[],[]
"CARLTON, CITY OF",YAMHILL,NOT REPORTED,2125,Surface water,Active,OR4100171,False,False,[],[]
CARMEL BEACH WATER DISTRICT,LINCOLN,NOT REPORTED,36,Ground water,Active,OR4100565,False,False,[],[]
CAROLINA WATER SYSTEM,MARION,NOT REPORTED,300,Ground water,Active,OR4100733,False,False,[],[]
CARVER MOBILE RANCH,CLACKAMAS,NOT REPORTED,110,Ground water,Active,OR4100189,False,False,[],[]
"CASCADE LOCKS, CITY OF",HOOD RIVER,NOT REPORTED,1125,Ground water,Active,OR4100172,False,False,[],[]
CASCADE PINES MHP,CROOK,NOT REPORTED,95,Ground water,Active,OR4101378,False,False,[],[]
CASCADE VIEW ESTATES,BENTON,NOT REPORTED,113,Ground water,Active,OR4101456,False,False,[],[]
CASCADIA MOBILE PARK,LINN,NOT REPORTED,60,Ground water,Active,OR4100477,False,False,[],[]
CASEYS RIVERSIDE PARK,LANE,NOT REPORTED,84,Ground water,Active,OR4101007,False,False,[],[]
CASSELMANS WHARF,MULTNOMAH,NOT REPORTED,74,Ground water,Active,OR4101510,False,False,[],[]
"CAVE JUNCTION, CITY OF",JOSEPHINE,NOT REPORTED,1935,Surface water,Active,OR4100971,False,False,[],[]
CAVEMAN MOBILE HOME PARK,JOSEPHINE,NOT REPORTED,45,Ground water,Active,OR4101260,False,False,[],[]
CEDAR TREE MOBILE HOME PARK,COLUMBIA,NOT REPORTED,50,Ground water,Active,OR4101043,False,False,[],[]
CEDARHURST IMPROVEMENT CLUB,CLACKAMAS,NOT REPORTED,60,Ground water,Active,OR4100280,False,False,[],[]
"CENTRAL POINT, CITY OF",JACKSON,NOT REPORTED,17025,Surface water purchased,Active,OR4100178,False,False,[],[]
CENTURY FARM COURT,MARION,NOT REPORTED,40,Ground water,Active,OR4101326,False,False,[],[]
CENTURY MEADOWS INC,MARION,NOT REPORTED,480,Ground water,Active,OR4100066,False,False,[],[]
CHAPARRAL MOBILE RANCH,MARION,NOT REPORTED,103,Ground water,Active,OR4100772,False,False,[],[]
CHARLES TRACTS WATER COMPANY,UMATILLA,NOT REPORTED,249,Ground water,Active,OR4100371,False,False,[],[]
CHART SUBDIVISION,UMATILLA,NOT REPORTED,125,Ground water,Active,OR4101415,False,False,[],[]
CHATEAU MOBILE HOME PARK,MARION,NOT REPORTED,136,Ground water,Active,OR4101200,False,False,[],[]
CHEHALEM MTN SUN RIDGE WATER CO,YAMHILL,NOT REPORTED,70,Ground water,Active,OR4100562,False,False,[],[]
CHEHALEM TERRACE WATER COMPANY,YAMHILL,NOT REPORTED,30,Ground water purchased,Active,OR4105426,False,False,[],[]
CHEHALEM VALLEY WATER ASSN,YAMHILL,NOT REPORTED,75,Ground water purchased,Active,OR4100558,False,False,[],[]
CHENOWITH PUD,WASCO,NOT REPORTED,4500,Ground water,Active,OR4100867,False,False,[],[]
CHILOQUIN MUNICIPAL WATER DEPT,KLAMATH,NOT REPORTED,730,Ground water,Active,OR4100184,False,False,[],[]
CHRISTMAS VALLEY DOMESTIC WS,LAKE,NOT REPORTED,860,Ground water,Active,OR4100186,False,False,[],[]
CIMMARRON CITY WATER SYSTEM,DESCHUTES,NOT REPORTED,450,Ground water,Active,OR4100112,False,False,[],[]
CIRCLE C IMPROVEMENT DISTRICT,DESCHUTES,NOT REPORTED,150,Ground water,Active,OR4100861,False,False,[],[]
CIRCLE TREE MOBILE PARK/RANCH,JOSEPHINE,NOT REPORTED,57,Ground water,Active,OR4101021,False,False,[],[]
CITY BIBLE CHURCH,MULTNOMAH,NOT REPORTED,300,Ground water,Active,OR4101267,False,False,[],[]
CITY OF MILLERSBURG,LINN,NOT REPORTED,1505,Surface water purchased,Active,OR4101533,False,False,[],[]
CITY OF RAINIER,COLUMBIA,NOT REPORTED,2000,Surface water,Active,OR4100689,False,False,[],[]
CLACKAMAS RIVER WATER - CLACKAMAS,CLACKAMAS,NOT REPORTED,37638,Surface water,Active,OR4100187,False,False,[],[]
CLACKAMAS RIVER WATER - CLAIRMONT,CLACKAMAS,NOT REPORTED,15371,Surface water purchased,Active,OR4100594,False,False,[],[]
CLARKS BRANCH WATER ASSOC,DOUGLAS,NOT REPORTED,140,Surface water,Active,OR4100548,False,False,[],[]
"CLATSKANIE, CITY OF",COLUMBIA,NOT REPORTED,2392,Surface water,Active,OR4100194,False,False,[],[]
CLAYTON CREEK MH ESTATES,JACKSON,NOT REPORTED,130,Ground water,Active,OR4100048,False,False,[],[]
CLINE FALLS MOBILE HOME PARK,DESCHUTES,NOT REPORTED,85,Ground water,Active,OR4101126,False,False,[],[]
CLINE FALLS OASIS IMPRV DIST,DESCHUTES,NOT REPORTED,80,Ground water,Active,OR4100694,False,False,[],[]
CLOVERCREST COMMUNITY WATER SYSTEM,JOSEPHINE,NOT REPORTED,65,Ground water,Active,OR4101254,False,False,[],[]
CLOVERDALE WATER DISTRICT,TILLAMOOK,NOT REPORTED,310,Ground water,Active,OR4100886,False,False,[],[]
COBBLESTONE MHP,JACKSON,NOT REPORTED,90,Ground water,Active,OR4100517,False,False,[],[]
"COBURG, CITY OF",LANE,NOT REPORTED,1047,Ground water,Active,OR4100200,False,False,[],[]
COLLEGE MOBILE HOME PARK,JOSEPHINE,NOT REPORTED,34,Ground water,Active,OR4100972,False,False,[],[]
COLLIER LANE HOA,KLAMATH,NOT REPORTED,60,Ground water,Active,OR4101522,False,False,[],[]
COLTON WATER DISTRICT,CLACKAMAS,NOT REPORTED,1500,Surface water,Active,OR4100202,False,False,[],[]
COLUMBIA ACRES WATER ASSOC,COLUMBIA,NOT REPORTED,110,Ground water,Active,OR4101148,False,False,[],[]
COLUMBIA CITY MUN WATERWORKS,COLUMBIA,NOT REPORTED,1995,Ground water,Active,OR4100203,False,False,[],[]
COLUMBIA HILLS HOA,COLUMBIA,NOT REPORTED,60,Ground water,Active,OR4106118,False,False,[],[]
CONDON HEIGHTS WS,GILLIAM,NOT REPORTED,33,Ground water,Active,OR4106024,False,False,[],[]
"CONDON, CITY OF",GILLIAM,NOT REPORTED,690,Ground water,Active,OR4100204,False,False,[],[]
COOS BAY NORTH BEND WTR BRD,COOS,NOT REPORTED,34500,Surface water,Active,OR4100205,False,False,[],[]
"COQUILLE, CITY OF",COOS,NOT REPORTED,3866,Surface water,Active,OR4100213,False,False,[],[]
CORBETT WATER DISTRICT,MULTNOMAH,NOT REPORTED,3300,Surface water,Active,OR4100359,False,False,[],[]
"CORNELIUS, CITY OF",WASHINGTON,NOT REPORTED,12161,Surface water purchased,Active,OR4100218,False,False,[],[]
"CORVALLIS, CITY OF",BENTON,NOT REPORTED,56000,Surface water,Active,OR4100225,False,False,[],[]
"COTTAGE GROVE, CITY OF",LANE,NOT REPORTED,9892,Surface water,Active,OR4100236,False,False,[],[]
COUNTRY CLUB ESTATES WD,COOS,NOT REPORTED,45,Surface water,Active,OR4101501,False,False,[],[]
COUNTRY CLUB WATER DISTRICT,CLACKAMAS,NOT REPORTED,150,Ground water,Active,OR4100628,False,False,[],[]
COUNTRY ESTATES MOBILE PARK,JOSEPHINE,NOT REPORTED,175,Ground water,Active,OR4100340,False,False,[],[]
COUNTRY GARDEN ESTATES MHP,MORROW,NOT REPORTED,175,Ground water,Active,OR4101182,False,False,[],[]
COUNTRY SQUIRE ESTATES,UMATILLA,NOT REPORTED,150,Ground water,Active,OR4101045,False,False,[],[]
COUNTRY VIEW ESTATES WS,LANE,NOT REPORTED,104,Ground water,Active,OR4101403,False,False,[],[]
COUNTRY VIEW MH ESTATES,JACKSON,NOT REPORTED,132,Surface water,Active,OR4100808,False,False,[],[]
COUNTRY VIEW MHP,JOSEPHINE,NOT REPORTED,80,Ground water,Active,OR4101022,False,False,[],[]
COUNTRY VILLA MOBILE ESTATES,COLUMBIA,NOT REPORTED,90,Ground water,Active,OR4100793,False,False,[],[]
COUNTRY VILLAGE MOBILE ESTATES,JOSEPHINE,NOT REPORTED,80,Ground water,Active,OR4100341,False,False,[],[]
COVE ORCHARD WATER ASSOCIATION,YAMHILL,NOT REPORTED,300,Surface water purchased,Active,OR4101289,False,False,[],[]
"COVE, CITY OF",UNION,NOT REPORTED,550,Ground water,Active,OR4101243,False,False,[],[]
COVERED BRIDGE MHP,JACKSON,NOT REPORTED,36,Ground water,Active,OR4190661,False,False,[],[]
CRESCENT WTR SUPPLY & IMPR DIST,KLAMATH,NOT REPORTED,900,Ground water,Active,OR4100244,False,False,[],[]
"CRESWELL, CITY OF",LANE,NOT REPORTED,5075,Surface water,Active,OR4100246,False,False,[],[]
CROOKED RIVER RANCH WTR CO,JEFFERSON,NOT REPORTED,4000,Ground water,Active,OR4100862,False,False,[],[]
CROSSROADS MOBILE HOME PARK,KLAMATH,NOT REPORTED,150,Ground water,Active,OR4100446,False,False,[],[]
CROWN MOBILE HOME PARK,WASHINGTON,NOT REPORTED,42,Ground water,Active,OR4101009,False,False,[],[]
CRYSTAL SPRINGS WATER DISTRICT,HOOD RIVER,NOT REPORTED,5600,Ground water,Active,OR4100386,False,False,[],[]
CSWA CHEHALEM SPRINGS,YAMHILL,NOT REPORTED,130,Ground water,Active,OR4101518,False,False,[],[]
CSWA OLIVER SPRING,YAMHILL,NOT REPORTED,40,Ground water,Active,OR4101519,False,False,[],[]
CURRINSVILLE MOBILE HOME PARK,CLACKAMAS,NOT REPORTED,90,Ground water,Active,OR4100266,False,False,[],[]
CYPRESS GROVE RV PARK,JACKSON,NOT REPORTED,72,Ground water,Active,OR4194910,False,False,[],[]
"DALLAS, CITY OF",POLK,NOT REPORTED,14700,Surface water,Active,OR4100248,False,False,[],[]
DARDANELLE TRAILER PARK,JACKSON,NOT REPORTED,70,Ground water,Active,OR4100180,False,False,[],[]
DARK HOLLOW WATER ASSOCIATION,JACKSON,NOT REPORTED,34,Ground water,Active,OR4105117,False,False,[],[]
DARNEILLE ESTATES,JOSEPHINE,NOT REPORTED,47,Ground water,Active,OR4101381,False,False,[],[]
"DAYTON, CITY OF",YAMHILL,NOT REPORTED,2535,Ground water,Active,OR4100252,False,False,[],[]
"DAYVILLE, CITY OF",GRANT,NOT REPORTED,175,Ground water,Active,OR4100253,False,False,[],[]
DEAN MINARD WATER DISTRICT,COOS,NOT REPORTED,135,Surface water purchased,Active,OR4101509,False,False,[],[]
DECEPTION CREEK MOBILE PARK,LANE,NOT REPORTED,40,Ground water,Active,OR4100942,False,False,[],[]
DEER CREEK ESTATES,MARION,NOT REPORTED,350,Ground water,Active,OR4100068,False,False,[],[]
DEER ISLAND HEIGHTS WS,COLUMBIA,NOT REPORTED,60,Ground water,Active,OR4105114,False,False,[],[]
DEER ISLAND VILLAGE MHP,COLUMBIA,NOT REPORTED,100,Ground water,Active,OR4100982,False,False,[],[]
DEER ISLAND WATERWORKS,COLUMBIA,NOT REPORTED,90,Ground water,Active,OR4101233,False,False,[],[]
DEER PARK WATER ASSN,JACKSON,NOT REPORTED,100,Ground water,Active,OR4101430,False,False,[],[]
DEER POINTE MEADOWS,COLUMBIA,NOT REPORTED,90,Ground water,Active,OR4101046,False,False,[],[]
DEER TRAIL WATER SYSTEM,DESCHUTES,NOT REPORTED,45,Ground water,Active,OR4101367,False,False,[],[]
DEERHORN COMMUNITY WTR ASSN,LANE,NOT REPORTED,275,Ground water,Active,OR4100833,False,False,[],[]
"DEPOE BAY, CITY OF",LINCOLN,NOT REPORTED,1398,Surface water,Active,OR4100254,False,False,[],[]
DESCHUTES MOBILE PARK,DESCHUTES,NOT REPORTED,62,Ground water,Active,OR4100117,False,False,[],[]
DESCHUTES VALLEY WATER DIST,JEFFERSON,NOT REPORTED,10600,Ground water,Active,OR4100501,False,False,[],[]
DESERT MEADOWS HOA,DESCHUTES,NOT REPORTED,150,Ground water purchased,Active,OR4101523,False,False,[],[]
DESERT MOBILE HOME ESTATES,JACKSON,NOT REPORTED,100,Ground water,Active,OR4101138,False,False,[],[]
DESERT TERRACE MOBILE ESTATES,DESCHUTES,NOT REPORTED,100,Ground water,Active,OR4100697,False,False,[],[]
DETROIT WATER SYSTEM,MARION,NOT REPORTED,205,Surface water,Active,OR4100257,False,False,[],[]
DEXTER OAKS MOBILE HOME PARK,LANE,NOT REPORTED,75,Ground water,Active,OR4100998,False,False,[],[]
DEXTER SHORES MOBILE HOME PARK,LANE,NOT REPORTED,120,Ground water,Active,OR4100997,False,False,[],[]
DIAMOND LAKE LODGE/RESORT,DOUGLAS,NOT REPORTED,90,Ground water,Active,OR4192104,False,False,[],[]
DIAMOND RIDGE SUBDIVISION,LANE,NOT REPORTED,54,Ground water,Active,OR4106138,False,False,[],[]
DIETZ AIR PARK WATER SYSTEM,CLACKAMAS,NOT REPORTED,85,Ground water,Active,OR4100158,False,False,[],[]
DIKESIDE MOORAGE,COLUMBIA,NOT REPORTED,44,Ground water,Active,OR4101411,False,False,[],[]
"DONALD, CITY OF",MARION,NOT REPORTED,985,Ground water,Active,OR4100259,False,False,[],[]
"DRAIN, CITY OF",DOUGLAS,NOT REPORTED,1151,Surface water,Active,OR4100260,False,False,[],[]
DRIFTERS MOBILE HOME PARK,JACKSON,NOT REPORTED,80,Ground water,Active,OR4101282,False,False,[],[]
DRY CREEK AIRPARK,CROOK,NOT REPORTED,47,Ground water,Active,OR4106110,False,False,[],[]
"DUFUR, CITY OF",WASCO,NOT REPORTED,610,Ground water,Active,OR4100261,False,False,[],[]
"DUFUR, SOUTH BASIN",WASCO,NOT REPORTED,90,Ground water,Active,OR4101216,False,False,[],[]
DUMBECK LANE DISTRICT,BENTON,NOT REPORTED,250,Surface water purchased,Active,OR4101319,False,False,[],[]
DUN-ROLLIN MOBILE HOME PARK,UMATILLA,NOT REPORTED,130,Ground water,Active,OR4101044,False,False,[],[]
"DUNDEE, CITY OF",YAMHILL,NOT REPORTED,3356,Ground water,Active,OR4100262,False,False,[],[]
DUNN COURT DUPLEXES,MARION,NOT REPORTED,88,Ground water,Active,OR4100962,False,False,[],[]
DUPLEX VILLAGE EAST,MARION,NOT REPORTED,41,Ground water,Active,OR4101534,False,False,[],[]
DUPLEX VILLAGE WATER SYSTEM,MARION,NOT REPORTED,165,Ground water,Active,OR4101397,False,False,[],[]
EAGLE CREEK MOBILE ESTATES,CLACKAMAS,NOT REPORTED,35,Ground water,Active,OR4101419,False,False,[],[]
EAGLE CREST MOBILE HOME PARK,CLACKAMAS,NOT REPORTED,300,Ground water,Active,OR4101222,False,False,[],[]
EAGLE CREST RESORT,DESCHUTES,NOT REPORTED,400,Ground water,Active,OR4101355,False,False,[],[]
"EAGLE POINT, CITY OF",JACKSON,NOT REPORTED,9697,Surface water purchased,Active,OR4100267,False,False,[],[]
EAST YAMHILL RURAL WD,YAMHILL,NOT REPORTED,90,Surface water purchased,Active,OR4101288,False,False,[],[]
EASTMONT WATER COMPANY,CLACKAMAS,NOT REPORTED,250,Ground water,Active,OR4100138,False,False,[],[]
"ECHO, CITY OF",UMATILLA,NOT REPORTED,715,Ground water,Active,OR4100270,False,False,[],[]
EDEN PARK HOMEOWNERS,LINN,NOT REPORTED,60,Ground water,Active,OR4100014,False,False,[],[]
ELDERBERRY NEHALEM WS,CLATSOP,NOT REPORTED,140,Ground water,Active,OR4100804,False,False,[],[]
ELGIN WATER DEPARTMENT,UNION,NOT REPORTED,1725,Ground water,Active,OR4100273,False,False,[],[]
ELIZABETHAN MANOR,UMATILLA,NOT REPORTED,33,Ground water,Active,OR4101330,False,False,[],[]
"ELKTON, CITY OF",DOUGLAS,NOT REPORTED,197,Surface water,Active,OR4100276,False,False,[],[]
EMERALD VALLEY MH & RV PARK,LANE,NOT REPORTED,31,Ground water,Active,OR4100995,False,False,[],[]
"ENTERPRISE, CITY OF",WALLOWA,NOT REPORTED,1985,Ground water,Active,OR4100278,False,False,[],[]
ESTACADA MOBILE VILLAGE,CLACKAMAS,NOT REPORTED,150,Ground water,Active,OR4101252,False,False,[],[]
"ESTACADA, CITY OF",CLACKAMAS,NOT REPORTED,3155,Surface water,Active,OR4100279,False,False,[],[]
EUGENE MOBILE VILLAGE,LANE,NOT REPORTED,260,Ground water,Active,OR4101063,False,False,[],[]
EUGENE WATER & ELECTRIC BOARD,LANE,NOT REPORTED,168000,Surface water,Active,OR4100287,False,False,[],[]
