WaterSystemName,County,City,Population,WaterSource,Activity,SystemID,ProvidedCity,GotData,DataGeoJson,DataBoundingBox
AQUA PA MAPLE HILLS,LEHIGH,NOT REPORTED,164,Ground water,Active,PA3390049,False,False,[],[]
AQUA PA MIDWAY,LUZERNE,NOT REPORTED,2500,Ground water,Active,PA2400104,False,False,[],[]
AQUA PA MIFFLIN TOWNSHIP,COLUMBIA,NOT REPORTED,1220,Ground water,Active,PA4190016,False,False,[],[]
AQUA PA MONROE TWP,SNYDER,NOT REPORTED,2400,Ground water,Active,PA4550009,False,False,[],[]
AQUA PA MOUNTAINHOME SYSTEM,MONROE,NOT REPORTED,1450,Ground water,Active,PA2450039,False,False,[],[]
AQUA PA MT JEWETT,MCKEAN,NOT REPORTED,940,Ground water,Active,PA6420018,False,False,[],[]
AQUA PA OAKHILL,LUZERNE,NOT REPORTED,486,Ground water,Active,PA2400095,False,False,[],[]
AQUA PA ONEIDA,SCHUYLKILL,NOT REPORTED,568,Ground water,Active,PA3540071,False,False,[],[]
AQUA PA PAUPACKAN LAKE ESTATES,WAYNE,NOT REPORTED,800,Ground water,Active,PA2640048,False,False,[],[]
AQUA PA PEDDLERS VIEW,BUCKS,NOT REPORTED,600,Ground water,Active,PA1090147,False,False,[],[]
AQUA PA PENN LAKE,LUZERNE,NOT REPORTED,150,Ground water,Active,PA2400079,False,False,[],[]
AQUA PA PENNSVIEW SYSTEM,SNYDER,NOT REPORTED,350,Ground water,Active,PA4550024,False,False,[],[]
AQUA PA PERKIOMEN TOWNSHIP,MONTGOMERY,NOT REPORTED,3600,Ground water,Active,PA1460069,False,False,[],[]
AQUA PA PERKIOMEN WOODS,MONTGOMERY,NOT REPORTED,1100,Ground water,Active,PA1460068,False,False,[],[]
AQUA PA RHODES TERRACE,LUZERNE,NOT REPORTED,68,Ground water,Active,PA2400101,False,False,[],[]
AQUA PA RIVERCREST,WYOMING,NOT REPORTED,542,Ground water,Active,PA2660017,False,False,[],[]
AQUA PA ROARING CREEK DIVISION,NORTHUMBERLAND,NOT REPORTED,43000,Surface water,Active,PA4490024,False,False,[],[]
AQUA PA ROBIN HOOD LAKES,MONROE,NOT REPORTED,492,Ground water,Active,PA2450093,False,False,[],[]
AQUA PA SAND SPRINGS,LUZERNE,NOT REPORTED,840,Ground water,Active,PA2400140,False,False,[],[]
AQUA PA SHENANGO VALLEY WTP,MERCER,NOT REPORTED,48000,Surface water,Active,PA6430054,False,False,[],[]
AQUA PA SHICKSHINNY LAKE,LUZERNE,NOT REPORTED,250,Ground water,Active,PA2400029,False,False,[],[]
AQUA PA SPRING RUN,CHESTER,NOT REPORTED,7303,Surface water purchased,Active,PA1150089,False,False,[],[]
AQUA PA SPRINGHOUSE FARMS,LEHIGH,NOT REPORTED,645,Ground water,Active,PA3390068,False,False,[],[]
AQUA PA ST JOHNS ESTATES,LUZERNE,NOT REPORTED,95,Ground water,Active,PA2400144,False,False,[],[]
AQUA PA STONECROFT,BERKS,NOT REPORTED,600,Ground water,Active,PA3060134,False,False,[],[]
AQUA PA SUN VALLEY,MONROE,NOT REPORTED,120,Ground water,Active,PA2450054,False,False,[],[]
AQUA PA SUPERIOR CENTER POINT,MONTGOMERY,NOT REPORTED,500,Surface water purchased,Active,PA1460092,False,False,[],[]
AQUA PA SUPERIOR IVY RIDGE,MONTGOMERY,NOT REPORTED,150,Ground water,Active,PA1460007,False,False,[],[]
AQUA PA SUPERIOR MAIN SYSTEM,MONTGOMERY,NOT REPORTED,7500,Ground water,Active,PA1460085,False,False,[],[]
AQUA PA SUPERIOR MEADOWBROOK,BERKS,NOT REPORTED,250,Ground water,Active,PA3060137,False,False,[],[]
AQUA PA SUSQUEHANNA DIVISION,BRADFORD,NOT REPORTED,15569,Ground water,Active,PA2080028,False,False,[],[]
AQUA PA TAFTON WILSON HILL,PIKE,NOT REPORTED,80,Ground water,Active,PA2520061,False,False,[],[]
AQUA PA TANGLEWOOD LAKES,PIKE,NOT REPORTED,1321,Ground water,Active,PA2520065,False,False,[],[]
AQUA PA TANGLWOOD NORTH,PIKE,NOT REPORTED,690,Ground water,Active,PA2520066,False,False,[],[]
AQUA PA THE PINES,SCHUYLKILL,NOT REPORTED,160,Ground water,Active,PA3540069,False,False,[],[]
AQUA PA UWCHLAN,CHESTER,NOT REPORTED,35518,Surface water purchased,Active,PA1150035,False,False,[],[]
AQUA PA WAPWALLOPEN,LUZERNE,NOT REPORTED,239,Ground water,Active,PA2400066,False,False,[],[]
AQUA PA WARDEN PLACE,LUZERNE,NOT REPORTED,175,Ground water,Active,PA2400102,False,False,[],[]
AQUA PA WASHINGTON PARK,WYOMING,NOT REPORTED,300,Ground water,Active,PA2660016,False,False,[],[]
AQUA PA WATER CO WAYMART,WAYNE,NOT REPORTED,1100,Ground water,Active,PA2640032,False,False,[],[]
AQUA PA WATER CO BROOKLYN,SUSQUEHANNA,NOT REPORTED,44,Ground water,Active,PA2580010,False,False,[],[]
AQUA PA WATER CO CHINCHILLA I,LACKAWANNA,NOT REPORTED,100,Ground water,Active,PA2350037,False,False,[],[]
AQUA PA WATER CO CHINCHILLA II,LACKAWANNA,NOT REPORTED,340,Ground water,Active,PA2350036,False,False,[],[]
AQUA PA WATER CO EDGEWOOD,LACKAWANNA,NOT REPORTED,265,Ground water,Active,PA2350055,False,False,[],[]
AQUA PA WATER CO ELMBROOK,LACKAWANNA,NOT REPORTED,300,Ground water,Active,PA2350034,False,False,[],[]
AQUA PA WATER CO GLENBURN,LACKAWANNA,NOT REPORTED,150,Ground water,Active,PA2350025,False,False,[],[]
AQUA PA WATER CO HAWLEY,WAYNE,NOT REPORTED,1800,Ground water,Active,PA2640028,False,False,[],[]
AQUA PA WATER CO HOP BOTTOM,SUSQUEHANNA,NOT REPORTED,265,Ground water,Active,PA2580012,False,False,[],[]
AQUA PA WATER CO MOSCOW,LACKAWANNA,NOT REPORTED,600,Ground water,Active,PA2350027,False,False,[],[]
AQUA PA WATER CO MOUNT COBB,LACKAWANNA,NOT REPORTED,120,Ground water,Active,PA2350070,False,False,[],[]
AQUA PA WATER CO SCI WAYMART,WAYNE,NOT REPORTED,3200,Ground water,Active,PA2640020,False,False,[],[]
AQUA PA WATER CO STANTON,LACKAWANNA,NOT REPORTED,425,Ground water,Active,PA2350004,False,False,[],[]
AQUA PA WATER CO SUNSET HILLS,LACKAWANNA,NOT REPORTED,145,Ground water,Active,PA2350029,False,False,[],[]
AQUA PA WATER CO THORNHURST CC,LACKAWANNA,NOT REPORTED,500,Ground water,Active,PA2350053,False,False,[],[]
AQUA PA WAYNE COUNTY PRISON,WAYNE,NOT REPORTED,160,Ground water,Active,PA2640031,False,False,[],[]
AQUA PA WEST CHESTER,CHESTER,NOT REPORTED,33918,Surface water,Active,PA1150098,False,False,[],[]
AQUA PA WH CHRISTIAN SPRINGS,NORTHAMPTON,NOT REPORTED,153,Ground water,Active,PA3480030,False,False,[],[]
AQUA PA WHITE HAVEN,LUZERNE,NOT REPORTED,1200,Ground water,Active,PA2400108,False,False,[],[]
AQUA PA WHITE ROCK ACRES SYS,CUMBERLAND,NOT REPORTED,890,Ground water,Active,PA7210048,False,False,[],[]
AQUA PA WHITEHAVEN EVANWOOD,NORTHAMPTON,NOT REPORTED,60,Ground water,Active,PA3480029,False,False,[],[]
AQUA PA WILD PINES WATER SYS,MONROE,NOT REPORTED,440,Ground water,Active,PA2450141,False,False,[],[]
AQUA PA WILLOWDALE,CHESTER,NOT REPORTED,1300,Surface water purchased,Active,PA1150205,False,False,[],[]
AQUA PA WOODLEDGE VILLAGE,PIKE,NOT REPORTED,58,Ground water,Active,PA2521031,False,False,[],[]
AQUA PA YALICK FARMS,LUZERNE,NOT REPORTED,178,Ground water,Active,PA2400149,False,False,[],[]
AQUA PENNSYLVANIA PINECREST,MONROE,NOT REPORTED,500,Ground water,Active,PA2450086,False,False,[],[]
ARBOR MANOR APTS,PERRY,NOT REPORTED,65,Ground water,Active,PA7500037,False,False,[],[]
ARENDTSVILLE MUNI WATER SYS,ADAMS,NOT REPORTED,1200,Ground water,Active,PA7010001,False,False,[],[]
ARNOLD APARTMENTS,WAYNE,NOT REPORTED,44,Ground water,Active,PA2640042,False,False,[],[]
ARTESIAN WATER PA INC,CHESTER,NOT REPORTED,95,Surface water purchased,Active,PA1150002,False,False,[],[]
ASHLAND AREA WATER AUTHORITY,SCHUYLKILL,NOT REPORTED,4200,Surface water,Active,PA3540030,False,False,[],[]
ASHWOOD APARTMENTS,CHESTER,NOT REPORTED,75,Ground water,Active,PA1150021,False,False,[],[]
ASPEN RIDGE POA,WAYNE,NOT REPORTED,100,Ground water,Active,PA2640703,False,False,[],[]
ASPINWALL BORO WATER DEPT,ALLEGHENY,NOT REPORTED,3151,Surface water purchased,Active,PA5020003,False,False,[],[]
AUBURN MUNICIPAL AUTHORITY,SCHUYLKILL,NOT REPORTED,920,Surface water,Active,PA3540015,False,False,[],[]
AUDUBON PARK,YORK,NOT REPORTED,214,Ground water,Active,PA7670121,False,False,[],[]
AUDUBON WATER COMPANY,MONTGOMERY,NOT REPORTED,9850,Surface water purchased,Active,PA1460055,False,False,[],[]
AUSTIN BOROUGH WATER,POTTER,NOT REPORTED,720,Groundwater under influence of surface water,Active,PA6530005,False,False,[],[]
AUTH OF BORO OF CHARLEROI,WASHINGTON,NOT REPORTED,27000,Surface water,Active,PA5630039,False,False,[],[]
AUTUMN EST,BLAIR,NOT REPORTED,35,Ground water,Active,PA4070054,False,False,[],[]
AUTUMN GROVE CARE CENTER,BUTLER,NOT REPORTED,238,Ground water,Active,PA5100045,False,False,[],[]
AUTUMN HILLS WATER COMPANY,CRAWFORD,NOT REPORTED,338,Ground water,Active,PA6200071,False,False,[],[]
AVANTE APARTMENTS,MONTGOMERY,NOT REPORTED,315,Ground water,Active,PA1460062,False,False,[],[]
AVONWHEEL ESTATE MHP,CHESTER,NOT REPORTED,300,Ground water,Active,PA1150004,False,False,[],[]
AWC VALLEY FORGE CROSSING MHP,MONTGOMERY,NOT REPORTED,250,Ground water,Active,PA1460035,False,False,[],[]
BADEN BORO WATER DEPT,BEAVER,NOT REPORTED,4377,Surface water purchased,Active,PA5040080,False,False,[],[]
BAINBRIDGE WATER AUTHORITY,LANCASTER,NOT REPORTED,1200,Ground water,Active,PA7360003,False,False,[],[]
BALD EAGLE BOYS CAMP,CLINTON,NOT REPORTED,43,Ground water,Active,PA4180069,False,False,[],[]
BALLY MUNI WATER WORKS,BERKS,NOT REPORTED,1090,Ground water,Active,PA3060002,False,False,[],[]
BARKEYVILLE MUN AUTHORITY,VENANGO,NOT REPORTED,1600,Ground water,Active,PA6610036,False,False,[],[]
BARTON COURT,MONROE,NOT REPORTED,118,Ground water,Active,PA2450005,False,False,[],[]
BATH MUNICIPAL WATER WORKS,NORTHAMPTON,NOT REPORTED,2680,Ground water,Active,PA3480066,False,False,[],[]
BCWSA FOX RUN PRESERVE,BUCKS,NOT REPORTED,220,Ground water,Active,PA1090160,False,False,[],[]
BCWSA MAIN LOWER SOUTH,BUCKS,NOT REPORTED,52621,Surface water purchased,Active,PA1090079,False,False,[],[]
BCWSA NEW HOPE,BUCKS,NOT REPORTED,3017,Surface water,Active,PA1090130,False,False,[],[]
BCWSA SOLEBURY,BUCKS,NOT REPORTED,2100,Ground water,Active,PA1090129,False,False,[],[]
BEACON LITE MOBILE ESTATES,BUTLER,NOT REPORTED,100,Ground water,Active,PA5100017,False,False,[],[]
BEAR VALLEY JOINT AUTH,FRANKLIN,NOT REPORTED,12589,Surface water,Active,PA7280043,False,False,[],[]
BEAVER BORO MUNI AUTH,BEAVER,NOT REPORTED,5799,Ground water,Active,PA5040009,False,False,[],[]
BEAVER BROOK ASSOC,LUZERNE,NOT REPORTED,200,Ground water purchased,Active,PA2400088,False,False,[],[]
BEAVER FALLS MUNI AUTH,BEAVER,NOT REPORTED,49500,Surface water,Active,PA5040012,False,False,[],[]
BEAVER MEADOWS BOROUGH,CARBON,NOT REPORTED,968,Surface water purchased,Active,PA3130002,False,False,[],[]
BEAVER RUN WATER ASSOCIATION,CARBON,NOT REPORTED,50,Ground water,Active,PA3130038,False,False,[],[]
BEAVER VALLEY MHP,LANCASTER,NOT REPORTED,50,Groundwater under influence of surface water,Active,PA7360101,False,False,[],[]
BEAVERTOWN MUNICIPAL AUTHORITY,SNYDER,NOT REPORTED,935,Ground water,Active,PA4550012,False,False,[],[]
BECCARIA COALPORT IRVONA M A,CLEARFIELD,NOT REPORTED,1850,Ground water,Active,PA6170052,False,False,[],[]
BEDFORD BORO WATER AUTH,BEDFORD,NOT REPORTED,5127,Surface water,Active,PA4050002,False,False,[],[]
BEDFORD TWP MUNI AUTH,BEDFORD,NOT REPORTED,1125,Ground water,Active,PA4050037,False,False,[],[]
BEDMINSTER MUN AUTH,BUCKS,NOT REPORTED,3042,Ground water,Active,PA1090104,False,False,[],[]
BEECH CREEK BOROUGH AUTHORITY,CLINTON,NOT REPORTED,1800,Ground water,Active,PA4180035,False,False,[],[]
BEECHCREST MHP,LUZERNE,NOT REPORTED,25,Ground water,Active,PA2400042,False,False,[],[]
BEL AIR PARK APTS,BLAIR,NOT REPORTED,44,Ground water,Active,PA4070060,False,False,[],[]
BELFAST TWP MUNI AUTH,FULTON,NOT REPORTED,276,Ground water,Active,PA4290004,False,False,[],[]
BELLE AIRE ACRES,LACKAWANNA,NOT REPORTED,55,Ground water,Active,PA2350066,False,False,[],[]
BELLE VERNON BORO MUNI AUTH,FAYETTE,NOT REPORTED,6000,Surface water purchased,Active,PA5260004,False,False,[],[]
BELLEFONTE BOROUGH WATER AUTH,CENTRE,NOT REPORTED,9500,Ground water,Active,PA4140075,False,False,[],[]
BELLEMEAD CIVIC ASSN INC,BLAIR,NOT REPORTED,340,Surface water,Active,PA4070025,False,False,[],[]
BELLMEAD TOWNHOUSES,BLAIR,NOT REPORTED,90,Groundwater under influence of surface water,Active,PA4070053,False,False,[],[]
BELLWOOD BORO AUTH,BLAIR,NOT REPORTED,3162,Surface water purchased,Active,PA4070009,False,False,[],[]
BENDERSVILLE MUNI AUTH,ADAMS,NOT REPORTED,1039,Ground water,Active,PA7010002,False,False,[],[]
BENNERS MHP,JUNIATA,NOT REPORTED,60,Ground water,Active,PA4340006,False,False,[],[]
BENTLEYVILLE MUNI AUTH,WASHINGTON,NOT REPORTED,2600,Surface water purchased,Active,PA5630030,False,False,[],[]
BENTON MUNICIPAL WATER AUTH,COLUMBIA,NOT REPORTED,1100,Groundwater under influence of surface water,Active,PA4190014,False,False,[],[]
BENTON SPRINGS LLC,LACKAWANNA,NOT REPORTED,150,Ground water,Active,PA2350005,False,False,[],[]
BERKLEIGH HEIGHTS MHP INC,BERKS,NOT REPORTED,95,Ground water,Active,PA3060040,False,False,[],[]
BERKS HILL ESTATES,BERKS,NOT REPORTED,66,Ground water,Active,PA3060058,False,False,[],[]
BERKS LEISURE LIVING,BERKS,NOT REPORTED,49,Ground water,Active,PA3060132,False,False,[],[]
BERLIN BORO MUNI AUTH,SOMERSET,NOT REPORTED,2450,Ground water,Active,PA4560029,False,False,[],[]
BERN TWP MUNI AUTH,BERKS,NOT REPORTED,1800,Surface water purchased,Active,PA3060045,False,False,[],[]
BERNIES MOBILE HOME PARK,BUTLER,NOT REPORTED,170,Ground water,Active,PA5100026,False,False,[],[]
BERNVILLE BOROUGH,BERKS,NOT REPORTED,1010,Ground water,Active,PA3060085,False,False,[],[]
BERRYS PERSONAL CARE CTR,JUNIATA,NOT REPORTED,80,Ground water,Active,PA4340019,False,False,[],[]
BESSEMER BOROUGH WATER DEPT,LAWRENCE,NOT REPORTED,1100,Ground water,Active,PA6370003,False,False,[],[]
BETH 512 SYSTEM,NORTHAMPTON,NOT REPORTED,725,Ground water purchased,Active,PA3480814,False,False,[],[]
BETH COUNTRY SQUIRE ESTATES,NORTHAMPTON,NOT REPORTED,87,Ground water,Active,PA3480056,False,False,[],[]
BETH EAST ALLEN GDNS,NORTHAMPTON,NOT REPORTED,192,Ground water,Active,PA3480021,False,False,[],[]
BETH SHADY LANE SYSTEM,NORTHAMPTON,NOT REPORTED,61,Ground water,Active,PA3480022,False,False,[],[]
BETH WIL MAR MANOR,NORTHAMPTON,NOT REPORTED,90,Ground water,Active,PA3480079,False,False,[],[]
BETHANY CHILDRENS HOME,BERKS,NOT REPORTED,200,Ground water,Active,PA3060092,False,False,[],[]
BETHANY VILLAGE,WAYNE,NOT REPORTED,99,Ground water,Active,PA2640065,False,False,[],[]
BIG BOULDER MHP,LEBANON,NOT REPORTED,40,Ground water,Active,PA7380012,False,False,[],[]
BIG O MOBILE HOME PARK,LEHIGH,NOT REPORTED,65,Ground water,Active,PA3390010,False,False,[],[]
BIG SPRING TERRACE MHP,CUMBERLAND,NOT REPORTED,439,Ground water,Active,PA7210039,False,False,[],[]
BIGLERVILLE WATER CO,ADAMS,NOT REPORTED,2501,Ground water,Active,PA7010020,False,False,[],[]
BIRCHWOOD TRAILER PARK,MONROE,NOT REPORTED,389,Ground water,Active,PA2450008,False,False,[],[]
BIRDSBORO MUNI WATER AUTH,BERKS,NOT REPORTED,5353,Surface water,Active,PA3060010,False,False,[],[]
BITTNERS MOBILE HOME PARK,LYCOMING,NOT REPORTED,100,Ground water,Active,PA4410016,False,False,[],[]
BLACK HAWK MOBILE HOME PARK,CENTRE,NOT REPORTED,118,Ground water,Active,PA4140046,False,False,[],[]
BLACKLICK VALLEY MUNI AUTH,CAMBRIA,NOT REPORTED,1650,Surface water purchased,Active,PA4110077,False,False,[],[]
BLAIN WATER CO,PERRY,NOT REPORTED,321,Ground water,Active,PA7500018,False,False,[],[]
BLAIR MHP,BLAIR,NOT REPORTED,185,Ground water,Active,PA4070016,False,False,[],[]
BLAIR TWP WATER & SEWER AUTH,BLAIR,NOT REPORTED,2550,Surface water purchased,Active,PA4070011,False,False,[],[]
BLAIRSVILLE MUNI AUTH,INDIANA,NOT REPORTED,3600,Surface water,Active,PA5320006,False,False,[],[]
BLARNEYSTONE,CENTRE,NOT REPORTED,75,Ground water,Active,PA4140134,False,False,[],[]
BLAWNOX BORO WATER DEPT,ALLEGHENY,NOT REPORTED,2200,Surface water purchased,Active,PA5020004,False,False,[],[]
BLOOMFIELD BORO WATER AUTH,PERRY,NOT REPORTED,1170,Ground water,Active,PA7500012,False,False,[],[]
BLOSS TWP MUNICIPAL AUTHORITY,TIOGA,NOT REPORTED,325,Ground water,Active,PA2590044,False,False,[],[]
BLOSSBURG MUNICIPAL AUTHORITY,TIOGA,NOT REPORTED,1650,Surface water,Active,PA2590033,False,False,[],[]
BLUE BALL WATER AUTHORITY,LANCASTER,NOT REPORTED,1946,Ground water,Active,PA7360005,False,False,[],[]
BLUE HERON HOMEOWNERS ASSOC,CARBON,NOT REPORTED,450,Ground water,Active,PA3130040,False,False,[],[]
BLUE KNOB WATER CO,BEDFORD,NOT REPORTED,300,Ground water,Active,PA4050001,False,False,[],[]
